,stock_n,year,brand,model,price,mileage,interior_color,exterior_color,drive_type,engine_size,num_cylinders,hp,comp_ratio,cam_shaft,engine_type,bore,stroke,values_per_cylinder,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,city_mpg,hw_mpg
1632,16609829,2016,Ford,Fusion SE,15998.0,32000,Black,Gray,2,1.5,4,181,9.7:1,Variable Timing DOHC,Turbo Gas,3.11,3.01,4.0,112.2,191.7,75.0,58.0,3427,44.3,39.2,5,16.0,25,36
1633,16610002,2015,Ford,Fusion SE,15998.0,31000,Black,Red,2,1.5,4,181,9.7:1,Variable Timing DOHC,Turbo Gas,3.11,3.01,4.0,112.2,191.7,75.0,58.0,3427,44.3,39.2,5,16.0,25,37
1634,16610655,2016,Ford,Fusion SE,18998.0,34000,Tan,White,4,2.0,4,240,9.3:1,Variable Timing,Turbo Gas,3.45,3.27,4.0,112.2,191.7,75.0,58.0,3427,44.3,39.2,5,16.0,22,31
1635,16610656,2016,Ford,Fusion SE,14998.0,35000,Black,Red,2,2.5,4,175,9.7:1,Variable Timing,Gas,3.5,3.94,4.0,112.2,191.7,75.0,58.0,3427,44.3,39.2,5,16.0,22,33
1636,16610658,2016,Ford,Fusion SE,16998.0,38000,Tan,White,2,1.5,4,181,9.7:1,Variable Timing DOHC,Turbo Gas,3.11,3.01,4.0,112.2,191.7,75.0,58.0,3427,44.3,39.2,5,16.0,25,36
1637,16424319,2015,Ford,Fusion Energi SE,15998.0,52000,Black,Silver,2,2.0,4,195,12:1,Variable Timing DOHC,Gas/Electric,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3913,44.3,39.2,5,8.0,40,36
1638,16610324,2016,Ford,Fusion Energi SE,17599.0,30000,Black,Gray,2,2.0,4,195,12:1,Variable Timing,Gas/Electric,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3913,44.3,39.2,5,8.0,40,36
1639,16610649,2016,Ford,Fusion Energi SE,16998.0,40000,Black,Gray,2,2.0,4,195,12:1,Variable Timing,Gas/Electric,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3913,44.3,39.2,5,8.0,40,36
1640,16495992,2015,Ford,Fusion Energi Titanium,17998.0,27000,Black,Gray,2,2.0,4,195,12:1,Variable Timing DOHC,Gas/Electric,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3913,44.3,39.2,5,8.0,40,36
1641,16610000,2016,Ford,Fusion Energi Titanium,18998.0,38000,Black,Black,2,2.0,4,195,12:1,Variable Timing,Gas/Electric,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3913,44.3,39.2,5,8.0,40,36
1642,16610319,2016,Ford,Fusion Energi Titanium,17998.0,54000,Black,Pearl,2,2.0,4,195,12:1,Variable Timing,Gas/Electric,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3913,44.3,39.2,5,8.0,40,36
1643,16610648,2015,Ford,Fusion Energi Titanium,17998.0,23000,Black,Silver,2,2.0,4,195,12:1,Variable Timing DOHC,Gas/Electric,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3913,44.3,39.2,5,8.0,40,36
1644,16610650,2015,Ford,Fusion Energi Titanium,17599.0,32000,Black,Gray,2,2.0,4,195,12:1,Variable Timing DOHC,Gas/Electric,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3913,44.3,39.2,5,8.0,40,36
1645,16610651,2016,Ford,Fusion Energi Titanium,18599.0,39000,Black,Gray,2,2.0,4,195,12:1,Variable Timing,Gas/Electric,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3913,44.3,39.2,5,8.0,40,36
1646,16610408,2015,Ford,Mustang 50 Year Limited Edition,32998.0,42000,Black,White,2,5.0,8,435,11:1,Variable Timing DOHC,Gas,3.63,3.65,4.0,107.1,188.3,75.0,54.0,3705,44.5,37.6,4,14.0,16,25
1647,16211765,2015,Ford,Mustang EcoBoost,19998.0,63000,Black,Yellow,2,2.3,4,310,9.5:1,Variable Timing DOHC,Turbo Gas,3.45,3.7,4.0,107.1,188.3,75.0,54.0,3501,44.5,37.6,4,14.0,21,32
1648,16610335,2017,Ford,Mustang EcoBoost,21998.0,39000,Black,Silver,2,2.3,4,310,9.50,Variable Timing,Turbo Gas,3.45,3.7,4.0,107.1,188.3,75.4,54.9,3692,44.5,37.6,4,11.4,21,30
1649,16610681,2015,Ford,Mustang,18599.0,34000,Black,Yellow,2,3.7,6,300,11:1,Variable Timing DOHC,Gas,3.76,3.41,4.0,107.1,188.3,75.0,54.0,3501,44.5,37.6,4,14.0,19,28
1650,16610702,2017,Ford,Taurus Limited,18998.0,32000,Black,Black,2,3.5,6,288,10.80,Variable Timing,Ethanol/Gas,3.64,3.41,4.0,112.0,202.9,76.2,60.7,3969,41.9,39.0,5,20.1,18,27
1651,16425322,2015,GMC,Acadia Denali,30998.0,35000,Tan,White,4,3.6,6,288,11:1,Variable Timing DOHC,Gas,3.7,3.37,4.0,118.9,200.8,78.0,70.0,4850,41.3,40.3,8,24.0,16,23
1652,16471021,2011,GMC,Acadia SLT,13998.0,109000,Gray,Gray,2,3.6,6,288,11:1,Dual Overhead Cam,Gas,3.7,3.37,0.0,118.9,200.7,,69.0,4656,41.3,40.4,8,116.0,17,24
1653,16632619,2015,GMC,Sierra 1500 SLT,35998.0,20000,Black,Silver,2,5.3,8,355,12:1,Variable Timing OHC,Ethanol/Gas,3.78,3.62,2.0,153.0,239.0,80.0,73.0,5000,45.3,42.8,6,,16,23
1654,16185404,2013,GMC,Terrain SLE,15998.0,57000,Black,Silver,2,2.4,4,182,11:1,Dual Overhead Cam,Gas,3.46,3.85,4.0,112.5,185.3,,66.0,3853,41.2,39.8,5,64.0,22,32
1655,16610252,2015,GMC,Terrain SLE,16998.0,59000,Black,Black,2,2.4,4,182,11:1,Variable Timing DOHC,Ethanol/Gas,3.46,3.86,4.0,112.5,185.3,72.0,66.0,3867,41.2,39.8,5,32.0,22,32
1656,16424852,2013,GMC,Terrain SLT,14998.0,111000,Black,Red,4,3.6,6,301,11:1,Dual Overhead Cam,Gas,3.7,3.37,4.0,112.5,185.3,,66.0,4034,41.2,39.8,5,64.0,16,23
1657,16498091,2017,GMC,Yukon Denali,50998.0,31000,Black,Silver,4,6.2,8,420,11.50,Variable Timing,Gas,4.07,3.62,2.0,116.0,203.9,80.5,74.4,5784,45.3,42.8,8,15.3,15,20
1658,16610844,2015,GMC,Yukon SLT,38998.0,61000,Tan,White,4,5.3,8,376,11:1,Variable Timing OHC,Ethanol/Gas,3.78,3.62,2.0,116.0,203.9,80.0,74.0,5694,45.3,42.8,8,15.0,16,22
1659,16529261,2014,GMC,Yukon XL 1500 SLT,29998.0,48000,Gray,White,2,5.3,8,320,9.9:1,Overhead Valve,Ethanol/Gas,3.78,3.62,2.0,130.0,222.4,79.0,76.0,5672,41.3,40.3,8,46.0,15,21
1660,15986267,2015,Honda,Accord EX-L,19998.0,41000,Black,Gray,2,3.5,6,278,11:1,Variable Timing OHC,Gas,3.5,3.66,4.0,107.3,189.2,72.0,56.0,3528,42.2,37.2,5,13.0,21,34
1661,16298527,2015,Honda,Accord EX-L,23998.0,12000,Black,Red,2,3.5,6,278,11:1,Variable Timing OHC,Gas,3.5,3.66,4.0,109.3,191.4,72.0,57.0,3559,42.5,37.6,5,16.0,21,34
1662,16424546,2017,Honda,Accord EX-L,24998.0,14000,Tan,White,2,3.5,6,278,10.50,Variable Timing,Gas,3.5,3.66,4.0,107.3,189.5,73.0,56.5,3523,42.2,37.2,5,13.4,21,33
1663,16610410,2015,Honda,Accord EX-L,19998.0,20000,Black,Black,2,2.4,4,185,11:1,Variable Timing DOHC,Gas,3.43,3.9,4.0,107.3,189.2,72.0,56.0,3320,42.2,37.2,5,13.0,27,36
1664,16609931,2016,Honda,Accord LX,19599.0,14000,Gray,Blue,2,2.4,4,185,11:1,Variable Timing,Gas,3.43,3.9,4.0,109.3,192.5,72.0,57.0,3254,42.5,39.1,5,16.0,27,36
1665,16198583,2016,Honda,Accord Sport,20998.0,12000,Black,Gray,2,2.4,4,189,11:1,Variable Timing,Gas,3.43,3.9,4.0,109.3,192.5,72.0,57.0,3342,42.5,39.1,5,16.0,27,36
1666,16062080,2017,Honda,Accord Sport SE,23599.0,14000,Black,Red,2,2.4,4,185,11.10,Variable Timing,Gas,3.43,3.9,4.0,107.3,189.5,73.0,56.5,3336,42.2,37.2,5,13.4,27,36
1667,16424459,2012,Honda,Accord CrossTour EX,14998.0,73000,Black,Black,2,3.5,6,271,11:1,Single Overhead Cam,Gas,3.5,3.66,4.0,110.1,196.8,,65.0,3852,42.2,39.5,5,51.0,18,27
1668,16610407,2012,Honda,Accord CrossTour EX-L,16998.0,67000,Black,Gray,2,3.5,6,271,11:1,Single Overhead Cam,Gas,3.5,3.66,4.0,110.1,196.8,,65.0,3887,42.2,39.5,5,51.0,18,27
1669,16299513,2009,Honda,Civic EX,10998.0,106000,Gray,Blue,2,1.8,4,140,11:1,Single Overhead Cam,Gas,3.19,3.44,4.0,106.3,177.3,69.0,56.0,2820,42.2,38.1,5,12.0,25,36
1670,16424292,2014,Honda,Civic EX,14998.0,54000,Black,Gray,2,1.8,4,143,11:1,Variable Timing OHC,Gas,3.19,3.44,4.0,103.2,177.9,69.0,55.0,2837,42.2,37.7,5,12.0,30,39
1671,15990797,2015,Honda,Civic Si,15998.0,110000,Red,Black,2,2.4,4,205,11:1,Variable Timing DOHC,Gas,3.43,3.9,4.0,105.1,179.4,69.0,56.0,3002,42.0,37.9,5,13.0,22,31
1672,16423792,2015,Honda,Civic Si,17998.0,69000,Red,Blue,2,2.4,4,205,11:1,Variable Timing DOHC,Gas,3.43,3.9,4.0,103.2,178.8,69.0,55.0,3002,42.2,37.7,5,12.0,22,31
1673,16610446,2007,Honda,CR-V EX,11998.0,102000,Gray,Blue,4,2.4,4,166,9.7:1,Dual Overhead Cam,Gas,3.43,3.9,4.0,103.1,178.0,71.0,66.0,3532,41.3,38.9,5,73.0,19,26
1674,16475421,2016,Honda,CR-V EX-L,26998.0,14000,Tan,Blue,4,2.4,4,185,11:1,Variable Timing,Gas,3.43,3.9,4.0,103.1,179.4,71.0,65.0,3576,41.3,38.0,5,37.0,25,31
1675,16610413,2016,Honda,CR-V Touring,29998.0,13000,Black,White,4,2.4,4,185,11:1,Variable Timing,Gas,3.43,3.9,4.0,103.1,179.4,71.0,65.0,3624,41.3,38.0,5,37.0,25,31
1676,16610722,2016,Honda,CR-V Touring,28998.0,24000,Black,White,4,2.4,4,185,11:1,Variable Timing,Gas,3.43,3.9,4.0,103.1,179.4,71.0,65.0,3624,41.3,38.0,5,37.0,25,31
1677,15867991,2015,Honda,Fit EX,15998.0,23000,Black,Gray,2,1.5,4,130,12:1,Variable Timing DOHC,Gas,2.87,3.52,4.0,99.6,160.0,67.0,60.0,2573,41.4,38.0,5,17.0,29,37
1678,16609804,2010,Honda,Odyssey EX-L,15599.0,98000,Gray,Blue,2,3.5,6,244,11:1,Single Overhead Cam,Gas,3.5,3.66,4.0,118.1,202.1,77.0,70.0,4574,40.8,39.2,8,147.0,16,23
1679,16019988,2016,Honda,Pilot Elite,38998.0,35000,Black,White,4,3.5,6,280,12:1,Variable Timing,Gas,3.5,3.66,4.0,111.0,194.5,78.0,69.0,4317,40.9,39.5,7,17.0,19,26
1680,16610157,2011,Honda,Pilot EX-L,14998.0,127000,Gray,Gray,2,3.5,6,250,11:1,Single Overhead Cam,Gas,3.5,3.66,4.0,109.2,190.9,,72.0,4359,41.4,39.3,8,87.0,17,23
1681,16610067,2015,Hyundai,Accent GLS,11599.0,59000,Gray,Blue,2,1.6,4,137,11:1,Variable Timing DOHC,Gas,3.03,3.36,4.0,101.2,172.0,66.0,57.0,2546,41.8,39.9,5,14.0,26,37
1682,16423653,2016,Hyundai,Elantra GT,13998.0,34000,Black,Red,2,2.0,4,173,12:1,Variable Timing,Gas,3.19,3.82,4.0,104.3,169.3,70.0,57.0,2904,42.0,40.1,5,23.0,24,32
1683,16610554,2016,Hyundai,Genesis R-Spec,24599.0,18000,Black,Black,2,3.8,6,348,12:1,Variable Timing,Gas,3.78,3.43,4.0,111.0,182.3,73.0,54.0,3523,44.1,39.2,4,10.0,17,24
1684,16610085,2013,Hyundai,Genesis,14998.0,70000,Black,White,2,2.0,4,260,9.0:1,Dual Overhead Cam,Turbo Gas,3.39,3.39,4.0,111.0,182.3,73.0,54.0,3362,44.1,39.2,4,10.0,17,27
1685,16610551,2015,Hyundai,Genesis,16998.0,55000,Gray,Black,2,3.8,6,348,12:1,Variable Timing DOHC,Gas,3.78,3.43,4.0,111.0,182.3,73.0,54.0,3514,44.1,39.2,4,10.0,16,24
1686,16424539,2011,Hyundai,Santa Fe GLS,11599.0,104000,Gray,Blue,4,2.4,4,175,11:1,Dual Overhead Cam,Gas,3.46,3.82,4.0,106.3,184.1,74.0,67.0,3875,42.6,40.2,5,78.0,20,25
1687,16424102,2013,Hyundai,Sonata GLS,10998.0,86000,Gray,Gray,2,2.4,4,198,11:1,Dual Overhead Cam,Gas,3.46,3.82,4.0,110.0,189.8,72.0,57.0,3316,45.5,40.0,5,16.0,24,35
1688,16610579,2012,Hyundai,Sonata Limited,13998.0,65000,Tan,Gold,2,2.4,4,198,11:1,Dual Overhead Cam,Gas,3.46,3.82,4.0,110.0,189.8,72.0,57.0,3316,45.5,38.2,5,16.0,24,35
1689,16447101,2015,Hyundai,Sonata SE,14998.0,30000,Cream,Red,2,2.4,4,185,11:1,Variable Timing DOHC,Gas,3.46,3.82,4.0,110.4,191.1,73.0,58.0,3245,45.5,40.4,5,16.0,25,37
1690,16519267,2015,Hyundai,Sonata SE,14599.0,31000,Tan,Gray,2,2.4,4,185,11:1,Variable Timing DOHC,Gas,3.46,3.82,4.0,110.4,191.1,73.0,58.0,3245,45.5,40.4,5,16.0,25,37
1691,16424172,2012,Hyundai,Tucson GLS,13998.0,64000,Black,Silver,2,2.4,4,176,11:1,Dual Overhead Cam,Gas,3.46,3.82,4.0,103.9,173.2,71.0,66.0,3197,41.2,39.4,5,56.0,21,30
1692,16470443,2013,Hyundai,Tucson Limited,15998.0,45000,Black,Silver,4,2.4,4,176,11:1,Dual Overhead Cam,Gas,3.46,3.82,4.0,103.9,173.2,71.0,66.0,3488,41.2,39.4,5,56.0,20,27
1693,16610349,2013,Hyundai,Veloster Turbo,13599.0,55000,Black,Black,2,1.6,4,201,9.5:1,Dual Overhead Cam,Turbo Gas,3.03,3.36,0.0,104.3,167.3,70.0,55.0,2888,43.9,39.0,4,16.0,24,31
1694,16424750,2016,Hyundai,Veloster,13998.0,69000,Black,Gray,2,1.6,4,132,11:1,Variable Timing DOHC,Gas,3.03,3.36,4.0,104.3,166.1,70.0,55.0,2657,43.9,39.0,4,16.0,28,35
1695,16470436,2013,Infiniti,G37 Journey,20599.0,43000,Gray,Black,2,3.7,6,330,11:1,Dual Overhead Cam,Gas,3.76,3.39,4.0,112.2,183.1,,54.0,3633,43.8,39.4,4,7.0,19,27
1696,15985670,2010,Infiniti,G37 Sport,20998.0,51000,Black,Blue,2,3.7,6,325,11:1,Dual Overhead Cam,Gas,3.76,3.39,4.0,112.2,183.3,72.0,55.0,4099,43.9,39.4,4,10.0,16,24
1697,16610720,2012,Infiniti,G37 X,15599.0,75000,Black,Black,4,3.7,6,328,11:1,Dual Overhead Cam,Gas,3.76,3.39,4.0,112.2,187.9,,57.0,3822,43.9,40.5,5,14.0,18,25
1698,16423775,2013,Infiniti,JX35,20998.0,77000,Black,Gray,2,3.5,6,265,10:1,Dual Overhead Cam,Gas,3.76,3.2,4.0,114.2,196.4,,67.0,4280,42.3,40.7,7,16.0,18,24
1699,16494091,2018,Infiniti,Q50 Luxe,29998.0,8000,Black,Black,2,3.0,6,300,10.30,Variable Timing,Turbo Gas,3.39,3.39,4.0,112.2,189.6,71.8,56.8,3710,44.5,39.5,5,13.5,20,29
1700,16494101,2018,Infiniti,Q50 Luxe,27998.0,16000,Black,Gray,2,3.0,6,300,10.30,Variable Timing,Turbo Gas,3.39,3.39,4.0,112.2,189.6,71.8,56.8,3710,44.5,39.5,5,13.5,20,29
1701,16497145,2016,Infiniti,Q50 Premium,21599.0,43000,Black,Silver,4,2.0,4,208,9.8:1,Variable Timing,Turbo Gas,3.27,3.62,4.0,112.2,188.3,71.0,57.0,3838,44.5,39.5,5,13.0,22,28
1702,16563660,2017,Infiniti,Q60 Premium,32998.0,12000,Black,Silver,2,2.0,4,208,9.80,Variable Timing,Turbo Gas,3.27,3.62,4.0,112.2,184.4,72.8,54.9,3633,43.1,37.4,4,7.4,22,30
1703,16610686,2017,Infiniti,Q60 Premium,30998.0,31000,Tan,White,2,3.0,6,300,10.30,Variable Timing,Turbo Gas,3.39,3.39,4.0,112.2,184.4,72.8,54.5,3633,43.1,37.4,4,7.4,19,28
1704,16385391,2017,Infiniti,Q70,26998.0,31000,Black,Silver,2,3.7,6,330,11.00,Variable Timing,Gas,3.76,3.39,4.0,114.2,196.1,72.6,59.1,3867,44.4,39.1,5,14.9,18,25
1705,16424494,2012,Infiniti,QX56,24998.0,109000,Black,Black,4,5.6,8,400,11:1,Dual Overhead Cam,Gas,3.86,3.62,4.0,121.1,208.3,,75.0,5850,39.6,39.9,8,,14,20
1706,16423483,2014,Infiniti,QX60,27998.0,37000,Black,Burgundy,4,3.5,6,265,10:1,Variable Timing DOHC,Gas,3.76,3.2,4.0,114.2,196.4,77.0,68.0,4419,42.3,40.7,7,16.0,19,25
1707,16470173,2015,Infiniti,QX60,27998.0,29000,Black,White,2,3.5,6,265,10:1,Variable Timing,Gas,3.76,3.2,4.0,114.2,196.4,77.0,68.0,4323,42.3,40.7,7,16.0,21,27
1708,16470176,2015,Infiniti,QX60,25998.0,26000,Black,Blue,2,3.5,6,265,10:1,Variable Timing,Gas,3.76,3.2,4.0,114.2,196.4,77.0,68.0,4323,42.3,40.7,7,16.0,21,27
1709,16424717,2017,Infiniti,QX80,39998.0,47000,Black,Brown,4,5.6,8,400,10.80,Variable Timing,Gas,3.86,3.62,4.0,121.1,208.9,79.9,75.8,5888,39.6,39.9,8,16.6,13,19
1710,16446033,2015,Jaguar,XF Portfolio,24998.0,39000,Tan,Green,2,3.0,6,340,11:1,Variable Timing DOHC,Supercharged,3.33,3.5,4.0,114.5,195.3,76.0,57.0,3902,41.5,37.3,5,18.0,18,28
1711,16609677,2017,Jaguar,XF Premium,28998.0,36000,Black,Gray,2,3.0,6,340,10.50,Variable Timing,Supercharged,3.33,3.5,4.0,116.5,195.0,78.2,57.4,3660,41.5,37.3,5,19.1,20,29
1712,16610043,2017,Jaguar,XF Premium,28998.0,35000,Black,Black,2,3.0,6,340,10.50,Variable Timing,Supercharged,3.33,3.5,4.0,116.5,195.0,78.2,57.4,3660,41.5,37.3,5,19.1,20,29
1713,16470089,2018,Jeep,Cherokee Latitude,20998.0,9000,Black,Silver,2,2.4,4,184,10.00,Variable Timing,Gas,3.46,3.82,4.0,106.3,182.0,73.2,65.7,3655,41.1,39.4,5,24.6,21,30
1714,16062189,2016,Jeep,Cherokee Sport,16998.0,36000,Black,Blue,2,2.4,4,184,10:1,Variable Timing,Gas,3.46,3.82,4.0,106.3,182.0,73.0,65.0,3811,41.1,39.4,5,30.0,21,30
1715,16245782,2016,Jeep,Compass Latitude,14998.0,38000,Black,Gray,2,2.0,4,158,11:1,Variable Timing,Gas,3.39,3.39,4.0,103.7,175.1,71.0,65.0,3171,40.6,40.7,5,23.0,22,26
1716,16610004,2018,Jeep,Grand Cherokee Laredo,26998.0,30000,Black,Black,4,3.6,6,295,10.20,Variable Timing,Gas,3.78,3.27,4.0,114.8,189.8,76.5,69.3,4677,40.3,39.9,5,36.3,18,25
1717,15998568,2015,Jeep,Grand Cherokee Limited,26998.0,31000,Black,Black,2,3.6,6,290,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4.0,114.8,189.8,76.0,69.0,4685,40.3,39.9,5,36.0,17,25
1718,16610547,2015,Jeep,Grand Cherokee Limited,27998.0,46000,Black,Gray,4,3.6,6,290,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4.0,114.8,189.8,76.0,69.0,4875,40.3,39.9,5,36.0,17,24
1719,16610531,2012,Jeep,Liberty JET,18998.0,55000,Black,Gray,2,3.7,6,210,9.7:1,Single Overhead Cam,Gas,3.66,3.57,2.0,106.1,176.9,72.0,71.0,4076,40.8,40.4,5,62.0,16,22
1720,16609818,2016,Jeep,Patriot Latitude,14998.0,47000,Black,Gray,2,2.4,4,172,11:1,Variable Timing DOHC,Gas,3.46,3.82,4.0,103.7,173.8,69.0,65.0,3210,40.6,41.0,5,23.0,21,27
1721,16424551,2013,Jeep,Patriot Sport,12599.0,79000,Black,Silver,2,2.0,4,158,11:1,Dual Overhead Cam,Gas,3.39,3.39,4.0,103.7,173.8,69.0,65.0,3111,40.6,41.0,5,54.0,23,30
1722,16329515,2016,Jeep,Renegade Limited,17998.0,27000,Black,Gray,2,2.4,4,180,10:1,Variable Timing,Ethanol/Gas,3.46,3.82,4.0,101.2,166.6,71.0,66.0,3187,41.2,41.1,5,19.0,22,30
1723,16609917,2016,Jeep,Wrangler Sport,23998.0,39000,Black,Gray,4,3.6,6,285,10:1,Variable Timing,Gas,3.78,3.27,4.0,95.4,152.8,73.0,70.0,3879,41.0,41.3,4,13.0,17,21
1724,16369896,2015,Jeep,Wrangler Unlimited Sport,26998.0,40000,Black,Silver,4,3.6,6,285,10:1,Variable Timing DOHC,Gas,3.78,3.27,4.0,116.0,173.4,73.0,70.0,4277,41.0,41.3,5,32.0,16,21
1725,16530913,2016,Jeep,Wrangler Unlimited Sport,28998.0,37000,Gray,White,4,3.6,6,285,10:1,Variable Timing,Gas,3.78,3.27,4.0,116.0,173.4,73.0,70.0,4277,41.0,41.3,5,32.0,16,21
1726,16610350,2012,Jeep,Wrangler Unlimited Sport,24998.0,67000,Black,Silver,4,3.6,6,285,10:1,Dual Overhead Cam,Gas,3.78,3.27,0.0,116.0,184.8,73.0,70.0,4075,40.9,41.2,5,71.0,16,21
1727,16064677,2007,Jeep,Wrangler Unlimited X,18998.0,78000,Black,White,2,3.8,6,205,9.6:1,Overhead Valve,Gas,3.78,3.43,2.0,116.0,183.0,73.0,70.0,3864,41.0,41.3,5,82.0,16,21
1728,16245753,2015,Kia,K900 Luxury,24998.0,36000,Black,Silver,2,5.0,8,420,12:1,Variable Timing,Gas,3.78,3.43,4.0,119.9,200.6,74.0,58.0,4555,45.9,40.2,5,16.0,15,23
1729,16475205,2018,Kia,Niro FE,20599.0,12000,Black,Red,2,1.6,4,139,13.00,Variable Timing,Gas/Electric,2.83,3.82,4.0,106.3,171.5,71.1,60.4,3106,41.7,40.1,5,19.4,52,49
1730,16519237,2015,Kia,Optima LX,14998.0,36000,Gray,Black,2,2.4,4,192,11:1,Variable Timing DOHC,Gas,3.46,3.82,4.0,110.0,190.7,72.0,57.0,3237,45.5,40.0,5,15.0,23,34
1731,16518536,2015,Kia,Optima SXL,20599.0,50000,Black,Silver,2,2.0,4,274,9.5:1,Variable Timing DOHC,Turbo Gas,3.39,3.39,4.0,110.0,190.7,72.0,57.0,3468,45.5,40.0,5,15.0,20,31
1732,16610340,2016,Kia,Sedona L,19998.0,19000,Gray,White,2,3.3,6,276,12:1,Variable Timing,Gas,3.66,3.3,4.0,120.5,201.4,78.0,68.0,4414,40.9,39.8,7,34.0,18,24
1733,16299063,2015,Kia,Sedona Limited,26998.0,31000,Tan,Black,2,3.3,6,276,12:1,Variable Timing DOHC,Gas,3.66,3.3,4.0,120.5,201.4,78.0,68.0,4656,40.9,38.7,7,34.0,18,24
1734,16261308,2018,Kia,Sorento LX,24998.0,12000,Black,White,4,3.3,6,290,11.50,Variable Timing,Gas,3.62,3.31,4.0,109.4,187.4,74.4,66.5,4101,44.1,39.5,7,11.3,18,25
1735,16447113,2018,Kia,Sorento LX,23998.0,13000,Black,Gray,4,3.3,6,290,11.50,Variable Timing,Gas,3.62,3.31,4.0,109.4,187.4,74.4,66.5,4101,44.1,39.5,7,11.3,18,25
1736,16610454,2011,Kia,Sorento LX,12998.0,81000,Gray,Silver,2,2.4,4,175,11:1,Dual Overhead Cam,Gas,3.46,3.82,0.0,106.3,183.9,,67.0,3605,41.3,39.2,7,73.0,21,29
1737,15868133,2015,Kia,Soul,12998.0,26000,Black,Green,2,1.6,4,130,11:1,Variable Timing DOHC,Gas,2.95,3.36,4.0,101.2,163.0,70.0,63.0,2714,40.9,39.6,5,24.0,24,30
1738,16156604,2015,Land,Rover Discovery Sport HSE,28998.0,53000,Black,Gray,4,2.0,4,240,10:1,Variable Timing DOHC,Turbo Gas,3.44,3.27,4.0,107.9,180.7,81.0,67.0,3845,42.0,40.2,7,33.0,20,26
1739,16302115,2015,Land,Rover Range Rover Evoque Pure Plus,27998.0,50000,Tan,Black,4,2.0,4,240,10:1,Variable Timing DOHC,Turbo Gas,3.44,3.27,4.0,104.8,171.9,77.0,64.0,3615,43.1,40.3,5,20.0,21,30
1740,16493689,2015,Land,Rover Range Rover Sport HSE,45998.0,33000,Black,Black,4,3.0,6,340,11:1,Variable Timing DOHC,Supercharged,3.33,3.5,4.0,115.1,191.2,79.0,70.0,4727,42.2,39.4,7,28.0,17,22
1741,16422988,2016,Land,Rover Range Rover Sport Supercharged,56998.0,25000,Black,Black,4,5.0,8,510,9.5:1,Variable Timing DOHC,Supercharged,3.64,3.66,4.0,115.1,191.2,79.0,70.0,5148,42.2,39.4,7,28.0,14,19
1742,16447423,2015,Lexus,ES 350,25998.0,29000,Black,Black,2,3.5,6,268,11:1,Variable Timing DOHC,Gas,3.7,3.27,4.0,111.0,192.7,71.0,57.0,3549,41.9,37.5,5,15.0,21,31
1743,16470463,2016,Lexus,ES 350,27998.0,57000,Black,Black,2,3.5,6,268,11:1,Variable Timing,Gas,3.7,3.27,4.0,111.0,193.3,71.0,57.0,3571,41.9,37.5,5,15.0,21,31
1744,16610518,2010,Lexus,ES 350,12998.0,118000,Gray,Gray,2,3.5,6,272,11:1,Dual Overhead Cam,Gas,3.7,3.27,4.0,109.3,191.7,71.0,56.0,3605,42.2,37.4,5,15.0,19,27
1745,16260941,2015,Lexus,GS 350 Crafted Line,33998.0,24000,Black,White,2,3.5,6,306,12:1,Variable Timing DOHC,Gas,3.7,3.27,4.0,112.2,190.7,72.0,57.0,3726,42.3,38.0,5,14.0,19,29
1746,16035870,2013,Lexus,GX 460,28998.0,60000,Brown,Burgundy,4,4.6,8,301,10:1,Dual Overhead Cam,Gas,3.7,3.27,4.0,109.8,189.2,,74.0,5128,41.7,38.0,7,92.0,15,20
1747,16610061,2014,Lexus,GX 460,36998.0,31000,Black,White,4,4.6,8,301,10:1,Variable Timing DOHC,Gas,3.7,3.27,4.0,109.8,192.1,74.0,74.0,5305,41.7,38.0,7,,15,20
1748,16610848,2012,Lexus,IS F,41998.0,48000,Black,Silver,2,5.0,8,416,12:1,Dual Overhead Cam,Gas,3.7,3.52,4.0,107.5,183.5,,55.0,3780,43.9,37.2,4,13.0,16,23
1749,16610783,2017,Lexus,NX 200t F-SPORT,39998.0,12000,Red,Silver,4,2.0,4,235,10.00,Variable Timing,Turbo Gas,3.39,3.39,4.0,104.7,182.3,73.6,64.8,4050,42.8,38.2,5,17.7,22,28
1750,16424840,2013,Lexus,RX 350,26998.0,39000,Gray,White,2,3.5,6,270,11:1,Dual Overhead Cam,Gas,3.7,3.27,4.0,107.9,187.8,,66.0,4340,43.1,39.1,5,80.0,18,25
1751,16446449,2015,Lexus,RX 350,26998.0,39000,Gray,Gray,2,3.5,6,270,11:1,Variable Timing DOHC,Gas,3.7,3.27,4.0,107.9,187.8,74.0,66.0,4178,43.1,39.1,5,40.0,18,25
