,stock_n,mileage,interior_color,exterior_color,drive_type,engine_size,num_cylinders,hp,torque,comp_ratio,cam_shaft,engine_type,bore,stroke,values_per_cylinder,fuel_cap,epa_mpg,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,tow_cap,pay_cap,gross,tire,trans
21,16005130,87K,Black,Gray,2WDWD,3.5L engine,6 cylinders,270 horsepower@6000rpm,258 torque@4400rpm,10:1,Dual Overhead Cam,Gas,3.75,3.20,4,20.00,19/26,"109.3""","189.8""",70,57,3417 lbs.,"44.1""","40.6""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
22,16339316,4K,Black,White,2WDWD,2.5L engine,4 cylinders,179 horsepower@6000rpm,N/A,10.30,Variable Timing,Gas,3.50,3.94,4,N/A,27/39,109.3'',191.9'',72.0'',57.8'',3254 lbs.,45.0'',40.0'',5/5,15.4 cu. ft.,N/A,N/A,N/A,N/A,N/A
23,16339205,11K,Black,Black,4WDWD,5.6L engine,8 cylinders,390 horsepower@5800rpm,N/A,11.20,Variable Timing,Gas,3.86,3.62,4,N/A,13/18,123.2'',207.7'',79.3'',78.0'',5841 lbs.,41.8'',39.7'',8/7,20.0 cu. ft.,3500/8500 lbs.,1459 lbs.,N/A,N/A,N/A
24,16451179,10K,Gray,White,2WDWD,2.5L engine,4 cylinders,152 horsepower@5200rpm,N/A,9.50,Variable Timing,Gas,3.50,3.94,4,N/A,17/22,125.9'',205.5'',72.8'',68.7'',3760 lbs.,42.2'',39.7'',4/4,N/A,1000/3500 lbs.,886 lbs.,4690 lbs.,N/A,N/A
25,16450596,90K,Gray,Black,4WDWD,4.0L engine,6 cylinders,261 horsepower@5600rpm,281 torque@4000rpm,9.7:1,Dual Overhead Cam,Gas,3.76,3.62,4,N/A,14/19,"125.9""","205.5""",72,70,4480 lbs.,"42.4""","40.0""",5/5,N/R,6100 lbs.,1348 lbs.,5828 lbs.,N/A,5-Speed Manual
26,16338496,43K,Tan,Blue,2WDWD,0 engine,0 cylinders,107 horsepower@0rpm,N/A,N/A,N/A,Electric,0,0,0,N/A,106/92,"106.3""","175.0""",N/R,61,3500 lbs.,N/R,N/R,5/5,N/R,N/A,N/A,N/R,N/A,N/A
27,16238228,34K,Black,White,2WDWD,3.5L engine,6 cylinders,300 horsepower@6400rpm,261 torque@4400rpm,11:1,Variable Timing,Gas,3.76,3.20,4,N/A,22/30,"109.3""","192.8""",73,56,3593 lbs.,"45.0""","38.9""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
28,16328239,31K,Black,White,4WDWD,3.5L engine,6 cylinders,284 horsepower@6400rpm,N/A,11.00,Variable Timing,Gas,3.78,3.19,4,N/A,19/26,114.2'',198.5'',77.2'',70.2'',4479 lbs.,42.3'',42.2'',7/7,16.0 cu. ft.,3500/6000 lbs.,1506 lbs.,5986 lbs.,N/A,N/A
29,15238796,100K,Gray,White,2WD,3.5L engine,6 cylinders,235 horsepower@5800rpm,240 torque@4400rpm,10:1,Dual Overhead Cam,Gas,3.76,3.20,4,20.00,16/23,"124.0""","204.1""",77,71,4040 lbs.,"41.7""","42.0""",7/7,149 cu. ft.,3500 lbs.,1204 lbs.,5732 lbs.,N/A,5-Speed Automatic
30,16451053,25K,Black,Gray,2WDWD,1.8L engine,4 cylinders,130 horsepower@6000rpm,128 torque@3600rpm,9.9:1,Variable Timing,Gas,3.14,3.55,4,N/A,27/36,"106.3""","182.1""",69,58,2832 lbs.,"42.5""","39.4""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
31,16004521,57K,Gray,Silver,2WDWD,2.0L engine,4 cylinders,140 horsepower@5100rpm,147 torque@4800rpm,9.7:1,Dual Overhead Cam,Gas,3.31,3.55,4,N/A,27/34,"105.7""","180.1""",N/R,59,2993 lbs.,"42.4""","40.6""",5/5,13 cu. ft.,N/A,N/A,3950 lbs.,N/A,6-Speed Automatic
32,15908979,40K,Black,Gray,2WDWD,1.8L engine,4 cylinders,130 horsepower@6000rpm,128 torque@3600rpm,9.9:1,Variable Timing,Gas,3.14,3.55,4,N/A,29/39,"106.3""","182.1""",69,58,2847 lbs.,"42.5""","39.4""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
33,16338790,52K,Black,Black,2WDWD,1.8L engine,4 cylinders,130 horsepower@6000rpm,128 torque@3600rpm,9.9:1,Variable Timing DOHC,Gas,3.14,3.55,4,N/A,30/39,"106.3""","182.1""",69,58,2837 lbs.,"42.5""","39.4""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
34,16338913,78K,Black,Gray,2WDWD,1.8L engine,4 cylinders,130 horsepower@6000rpm,128 torque@3600rpm,9.9:1,Variable Timing DOHC,Gas,3.14,3.55,4,N/A,30/39,"106.3""","182.1""",69,58,2837 lbs.,"42.5""","39.4""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
35,15308608,33K,Black,Black,4WDWD,5.6L engine,8 cylinders,317 horsepower@5200rpm,385 torque@3400rpm,9.8:1,Variable Timing,Gas,3.86,3.62,4,N/A,12/17,"139.8""","224.6""",79,76,5488 lbs.,"41.8""","41.0""",5/5,N/R,3500/9300 lbs.,1712 lbs.,7200 lbs.,N/A,N/A
36,16497102,20K,Black,Silver,2WDWD,1.6L engine,4 cylinders,109 horsepower@6000rpm,107 torque@4400rpm,9.8:1,Variable Timing DOHC,Gas,3.07,3.29,4,N/A,31/40,"102.4""","175.4""",66,59,2441 lbs.,"41.8""","39.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
37,16450756,50K,Gray,Red,2WDWD,1.6L engine,4 cylinders,109 horsepower@6000rpm,107 torque@4400rpm,9.8:1,Variable Timing DOHC,Gas,3.07,3.29,4,N/A,31/40,"102.4""","163.0""",66,60,2482 lbs.,"41.3""","40.8""",5/5,19 cu. ft.,N/A,N/A,N/R,N/A,N/A
38,15777922,106K,Tan,Red,2WDWD,2.4L engine,4 cylinders,169 horsepower@6400rpm,160 torque@4500rpm,N/A,N/A,Gas,0,0,0,N/A,22/33,"112.3""","190.9""",N/R,57,3528 lbs.,"42.2""","39.4""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
39,16339280,54K,Black,Orange,2WDWD,1.3L engine,4 cylinders,94 horsepower@6000rpm,89 torque@4400rpm,12:1,Dual Overhead Cam,Gas,2.85,3.17,4,N/A,36/37,"78.7""","120.1""",66,59,2127 lbs.,"40.9""","37.7""",4/4,4 cu. ft.,N/A,N/A,N/R,N/A,N/A
40,16339088,56K,Black,Gray,2WDWD,1.8L engine,4 cylinders,128 horsepower@6000rpm,125 torque@4400rpm,10:1,Dual Overhead Cam,Gas,3.17,3.48,4,N/A,27/33,"96.9""","154.7""",67,60,2624 lbs.,"40.3""","38.9""",5/5,11 cu. ft.,N/A,N/A,N/R,N/A,N/A
41,16450771,38K,Black,White,2WDWD,1.8L engine,4 cylinders,128 horsepower@6000rpm,125 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.17,3.48,4,N/A,27/33,"96.9""","154.7""",67,60,2665 lbs.,"40.3""","38.9""",5/5,11 cu. ft.,N/A,N/A,N/R,N/A,N/A
42,16171102,27K,Black,Gray,2WDWD,2.0L engine,4 cylinders,200 horsepower@7000rpm,151 torque@6400rpm,13:1,Variable Timing,Gas,3.39,3.39,4,N/A,21/29,"101.2""","166.7""",69,50,2762 lbs.,"41.9""","37.1""",4/4,7 cu. ft.,N/A,N/A,N/R,N/A,N/A
43,16339191,64K,Black,Gray,4WDWD,2.5L engine,4 cylinders,170 horsepower@6000rpm,170 torque@4400rpm,N/A,Single Overhead Cam,Gas,0,0,0,16.90,20/27,"103.1""","180.3""",68,58,3053 lbs.,"43.5""","40.3""",5/5,11 cu. ft.,2000 lbs.,N/A,N/R,N/A,N/A
44,16250089,87K,Black,Burgundy,4WDWD,2.5L engine,4 cylinders,170 horsepower@5600rpm,170 torque@4000rpm,10:1,Variable Timing DOHC,Gas,3.92,3.11,4,N/A,24/32,"108.3""","186.4""",71,59,3451 lbs.,"43.0""","40.3""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
45,16451085,63K,Tan,White,4WDWD,2.5L engine,4 cylinders,170 horsepower@5600rpm,170 torque@4000rpm,10:1,Variable Timing DOHC,Gas,3.92,3.11,4,N/A,24/32,"108.3""","186.4""",71,59,3451 lbs.,"43.0""","40.3""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
46,16338952,38K,Black,Silver,4WDWD,3.6L engine,6 cylinders,256 horsepower@6000rpm,247 torque@4400rpm,11:1,Variable Timing DOHC,Gas,3.62,3.58,4,N/A,20/29,"108.3""","188.8""",72,59,3557 lbs.,"42.9""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
47,16450838,26K,Black,Black,4WDWD,2.5L engine,4 cylinders,175 horsepower@5800rpm,174 torque@4000rpm,10:1,Variable Timing DOHC,Gas,3.70,3.54,4,N/A,26/36,"108.3""","188.8""",72,59,3379 lbs.,"42.9""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
48,16450765,44K,Black,Silver,4WDWD,2.5L engine,4 cylinders,175 horsepower@5800rpm,174 torque@4000rpm,10:1,Variable Timing DOHC,Gas,3.70,3.54,4,N/A,25/33,"108.1""","189.6""",72,66,3593 lbs.,"42.9""","40.8""",5/5,36 cu. ft.,N/A,N/A,N/R,N/A,N/A
49,16450992,15K,Black,Gray,2WDWD,3.5L engine,6 cylinders,268 horsepower@6200rpm,248 torque@4700rpm,11:1,Variable Timing DOHC,Gas,3.70,3.27,4,N/A,21/31,"111.0""","195.3""",72,57,3549 lbs.,"42.1""","37.6""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
50,16450960,25K,Gray,Gray,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing,Gas,3.54,3.86,4,N/A,25/34,"109.3""","190.9""",71,57,3240 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
51,16450981,20K,Gray,White,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","190.9""",71,57,3190 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
52,16451007,20K,Gray,Silver,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","190.9""",71,57,3190 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
53,15915635,37K,Black,White,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","190.9""",71,57,3240 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
54,16338858,71K,Black,Gray,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Dual Overhead Cam,Gas,3.54,3.86,4,N/A,25/35,"109.3""","189.2""",N/R,57,3240 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,8-Speed Automatic
55,16339122,20K,Black,Black,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","189.2""",71,57,3240 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
56,16450955,29K,Black,Gray,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","190.9""",71,57,3240 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
57,16451060,61K,Black,White,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,N/A,10.40,Variable Timing,Gas,3.54,3.86,4,N/A,24/33,109.3'',190.9'',71.7'',57.9'',3300 lbs.,41.6'',38.8'',5/5,15.4 cu. ft.,N/A,N/A,N/A,N/A,N/A
58,16568179,33K,Black,Black,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing,Gas,3.54,3.86,4,N/A,25/34,"109.3""","190.9""",71,57,3300 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
59,16568434,26K,Black,Black,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,N/A,10.40,Variable Timing,Gas,3.54,3.86,4,N/A,24/33,109.3'',190.9'',71.7'',57.9'',3300 lbs.,41.6'',38.8'',5/5,15.4 cu. ft.,N/A,N/A,N/A,N/A,N/A
60,15660603,74K,Gray,White,2WDWD,2.4L engine,4 cylinders,158 horsepower@6000rpm,162 torque@4000rpm,9.8:1,Dual Overhead Cam,Gas,3.48,3.78,4,18.50,21/31,"109.3""","189.2""",71,57,3263 lbs.,"41.7""","38.8""",5/5,15 cu. ft.,1000 lbs.,N/A,N/R,N/A,N/A
61,16450947,40K,Gray,Silver,2WDWD,1.8L engine,4 cylinders,132 horsepower@6000rpm,128 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.17,3.48,4,N/A,27/36,"106.3""","182.6""",69,57,2820 lbs.,"42.3""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
62,16568224,22K,Gray,Gray,2WDWD,1.8L engine,4 cylinders,132 horsepower@6000rpm,128 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.17,3.48,4,N/A,29/38,"106.3""","182.6""",69,57,2855 lbs.,"42.3""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
63,16450966,35K,Black,Black,2WDWD,1.8L engine,4 cylinders,132 horsepower@6000rpm,128 torque@4400rpm,10:1,Variable Timing,Gas,3.17,3.48,4,N/A,N/A,"106.3""","182.6""",69,57,2845 lbs.,"42.3""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
64,16450675,29K,Black,White,2WDWD,1.8L engine,4 cylinders,132 horsepower@6000rpm,128 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.17,3.48,4,N/A,29/38,"106.3""","182.6""",69,57,2865 lbs.,"42.3""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
65,16450970,19K,Black,White,2WDWD,1.8L engine,4 cylinders,132 horsepower@6000rpm,128 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.17,3.48,4,N/A,29/38,"106.3""","182.6""",69,57,2865 lbs.,"42.3""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
66,16450986,30K,Black,Black,2WDWD,1.8L engine,4 cylinders,132 horsepower@6000rpm,128 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.17,3.48,4,N/A,29/38,"106.3""","182.6""",69,57,2865 lbs.,"42.3""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
67,16450988,14K,Black,Blue,2WDWD,1.8L engine,4 cylinders,132 horsepower@6000rpm,128 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.17,3.48,4,N/A,29/38,"106.3""","182.6""",69,57,2865 lbs.,"42.3""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
68,16450889,41K,Tan,Blue,4WDWD,3.5L engine,6 cylinders,280 horsepower@5800rpm,215 torque@4800rpm,13:1,Variable Timing DOHC,Gas/Electric,3.70,3.27,4,N/A,27/28,"109.8""","191.1""",75,68,4861 lbs.,"44.2""","39.5""",7/7,14 cu. ft.,1000/3500 lbs.,1305 lbs.,6270 lbs.,N/A,N/A
69,16450956,38K,Gray,Gray,2WDWD,1.8L engine,4 cylinders,134 horsepower@5200rpm,105 torque@4000rpm,13:1,Variable Timing DOHC,Gas/Electric,3.17,3.48,4,N/A,51/48,"106.3""","176.4""",68,58,3042 lbs.,"42.5""","38.6""",5/5,22 cu. ft.,N/A,N/A,N/R,N/A,N/A
70,16450962,35K,Black,Silver,2WDWD,1.8L engine,4 cylinders,134 horsepower@5200rpm,105 torque@4000rpm,13:1,Variable Timing DOHC,Gas/Electric,3.17,3.48,4,N/A,51/48,"106.3""","176.4""",68,58,3042 lbs.,"42.5""","38.6""",5/5,22 cu. ft.,N/A,N/A,N/R,N/A,N/A
71,16450978,41K,Black,Silver,2WDWD,1.5L engine,4 cylinders,99 horsepower@4800rpm,82 torque@4000rpm,13:1,Variable Timing DOHC,Gas/Electric,2.95,3.34,4,N/A,53/46,"100.4""","157.3""",66,56,2500 lbs.,"41.7""","38.6""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
72,16450940,14K,Black,White,4WDWD,2.5L engine,4 cylinders,176 horsepower@6000rpm,N/A,10.40,Variable Timing,Gas,3.54,3.86,4,N/A,22/28,104.7'',183.5'',72.6'',67.1'',3950 lbs.,42.6'',38.9'',5/5,38.4 cu. ft.,600/1500 lbs.,1005 lbs.,4960 lbs.,N/A,N/A
73,16451164,83K,Gray,White,2WDWD,3.5L engine,6 cylinders,266 horsepower@6200rpm,245 torque@4700rpm,11:1,Dual Overhead Cam,Gas,3.70,3.27,4,N/A,18/25,"119.3""","200.2""",N/R,70,4415 lbs.,"40.5""","41.0""",8/8,150 cu. ft.,3500 lbs.,1335 lbs.,5995 lbs.,N/A,N/A
74,16450942,23K,Gray,Silver,2WDWD,3.5L engine,6 cylinders,266 horsepower@6200rpm,245 torque@4700rpm,11:1,Variable Timing,Gas,3.70,3.27,4,N/A,18/25,"119.3""","200.2""",78,70,4465 lbs.,"40.5""","39.1""",8/8,39 cu. ft.,1000/3500 lbs.,1290 lbs.,5995 lbs.,N/A,N/A
75,15574461,105K,Gray,White,2WDWD,4.0L engine,6 cylinders,236 horsepower@5200rpm,266 torque@3800rpm,10:1,Dual Overhead Cam,Gas,3.70,3.74,4,21.00,16/20,"127.8""","208.1""",74,69,3755 lbs.,"41.7""","39.9""",4/4,N/R,6500 lbs.,1495 lbs.,5250 lbs.,N/A,N/A
76,16450995,21K,Black,Silver,2WDWD,2.7L engine,4 cylinders,181 horsepower@5800rpm,182 torque@4200rpm,10:1,Variable Timing,Gas,3.54,4.13,4,N/A,20/26,"109.3""","189.0""",75,63,3760 lbs.,"40.2""","39.6""",5/5,N/R,1000 lbs.,1200 lbs.,4960 lbs.,N/A,N/A
77,16450568,44K,Black,Black,2WDWD,1.8L engine,4 cylinders,170 horsepower@6200rpm,184 torque@1500rpm,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.31,4,N/A,25/33,"99.9""","168.4""",71,58,3036 lbs.,"41.3""","39.4""",4/4,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
78,16451001,18K,Black,Blue,2WDWD,2.0L engine,4 cylinders,200 horsepower@5100rpm,207 torque@1700rpm,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.65,4,N/A,22/31,"106.7""","188.9""",73,55,3367 lbs.,"41.6""","37.4""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
79,16338668,43K,Black,White,2WDWD,2.0L engine,4 cylinders,200 horsepower@5100rpm,207 torque@1700rpm,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.65,4,N/A,22/31,"106.7""","189.1""",73,55,3369 lbs.,"41.6""","37.4""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
80,16338777,41K,Black,Black,2WDWD,2.0L engine,4 cylinders,200 horsepower@5100rpm,207 torque@1500rpm,9.6:1,Dual Overhead Cam,Turbo Gas,3.20,3.70,4,N/A,22/31,"106.7""","188.9""",N/R,55,3374 lbs.,"41.6""","37.4""",4/4,13 cu. ft.,N/A,999 lbs.,N/R,N/A,N/A
81,16451016,47K,Black,Black,2WDWD,2.0L engine,4 cylinders,200 horsepower@5100rpm,207 torque@1700rpm,9.6:1,Dual Overhead Cam,Turbo Gas,3.25,3.65,4,N/A,22/30,"101.5""","174.1""",N/R,56,3508 lbs.,"41.7""","38.9""",4/4,11 cu. ft.,N/A,N/A,N/R,N/A,N/A
82,16004684,32K,Black,White,2WDWD,2.0L engine,4 cylinders,210 horsepower@5300rpm,207 torque@1700rpm,9.6:1,Variable Timing,Turbo Gas,3.25,3.65,4,N/A,24/32,"104.4""","183.3""",70,57,3169 lbs.,"41.2""","38.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
83,16416589,15K,Black,Black,2WDWD,2.0L engine,4 cylinders,115 horsepower@5200rpm,125 torque@4000rpm,10:1,OHC,Gas,3.25,3.65,2,N/A,23/34,"104.4""","183.3""",70,57,2935 lbs.,"41.2""","38.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
84,16338982,62K,Black,Black,2WDWD,2.5L engine,5 cylinders,170 horsepower@5700rpm,177 torque@4250rpm,9.5:1,Dual Overhead Cam,Gas,3.25,3.60,4,N/A,24/31,"101.5""","179.4""",N/R,59,3257 lbs.,"41.1""","38.4""",5/5,67 cu. ft.,N/A,970 lbs.,N/R,N/A,6-Speed Automatic
85,16450503,35K,Black,Gray,2WD,2.0L engine,4 cylinders,115 horsepower@5200rpm,125 torque@4000rpm,10:1,Single Overhead Cam,Gas,3.25,3.65,2,N/A,24/34,"104.4""","182.2""",N/R,57,2842 lbs.,"41.2""","38.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,5-Speed Manual
86,16450802,9K,Black,Gray,2WDWD,1.8L engine,4 cylinders,170 horsepower@4800rpm,N/A,9.60,Variable Timing,Turbo Gas,3.25,3.31,4,N/A,23/34,110.4'',191.9'',72.2'',58.5'',3263 lbs.,42.4'',38.3'',5/5,15.9 cu. ft.,N/A,N/A,N/A,N/A,N/A
87,15573944,28K,Black,Blue,2WDWD,2.5L engine,4 cylinders,170 horsepower@4800rpm,184 torque@1500rpm,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.31,4,N/A,N/A,"110.4""","191.6""",72,58,3221 lbs.,"42.4""","38.3""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
88,16338727,38K,Black,Silver,4WDWD,3.6L engine,6 cylinders,280 horsepower@6200rpm,266 torque@2000rpm,12:1,Dual Overhead Cam,Gas,3.50,3.80,4,N/A,17/23,"113.9""","188.8""",N/R,68,4711 lbs.,"41.4""","39.6""",5/5,64 cu. ft.,7716 lbs.,1287 lbs.,6173 lbs.,N/A,N/A
89,16568247,32K,Tan,White,2WDWD,2.4L engine,4 cylinders,201 horsepower@6800rpm,180 torque@3600rpm,12:1,Variable Timing,Gas,3.43,3.90,4,N/A,25/35,"105.1""","181.9""",70,55,2970 lbs.,"42.3""","38.0""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
90,16568251,32K,Tan,White,2WDWD,3.5L engine,6 cylinders,279 horsepower@6200rpm,252 torque@4900rpm,11:1,Variable Timing,Gas,3.50,3.66,4,N/A,20/28,"105.7""","184.4""",73,65,3732 lbs.,"42.0""","38.7""",5/5,26 cu. ft.,1000/1500 lbs.,1118 lbs.,4850 lbs.,N/A,N/A
91,16004488,40K,Black,Gray,2WDWD,3.5L engine,6 cylinders,280 horsepower@6200rpm,254 torque@5000rpm,11:1,Single Overhead Cam,Gas,3.50,3.66,4,N/A,18/26,"109.3""","195.3""",74,57,3726 lbs.,"42.5""","38.4""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
0,16171531,127K,Cream,Gray,2WDWD,2.4L engine,4 cylinders,201 horsepower@7000rpm,170 torque@4300rpm,11:1,Dual Overhead Cam,Gas,3.42,3.89,4,N/A,21/30,"106.4""","186.1""",72,56,3485 lbs.,"42.4""","37.6""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
1,16237735,33K,Black,Silver,4WDWD,2.0L engine,4 cylinders,211 horsepower@4300rpm,258 torque@1500rpm,9.6:1,Dual Overhead Cam,Turbo Gas,3.25,3.65,4,N/A,20/30,"108.3""","182.1""",73,54,3681 lbs.,"41.3""","39.1""",4/4,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
2,16237881,28K,n/a,White,4WDWD,2.0L engine,4 cylinders,220 horsepower@4450rpm,258 torque@1500rpm,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.65,4,N/A,21/29,"108.3""","182.1""",73,54,4045 lbs.,"41.3""","40.0""",4/4,10 cu. ft.,N/A,N/A,N/R,N/A,N/A
3,16568077,28K,Tan,Gold,4WDWD,2.0L engine,4 cylinders,220 horsepower@4450rpm,N/A,N/A,Variable Timing DOHC,Turbo Gas,3.25,3.65,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4,15879840,56K,Black,Silver,4WDWD,4.0L engine,8 cylinders,420 horsepower@5500rpm,406 torque@1400rpm,10:1,Dual Overhead Cam,Turbo Gas,3.33,3.50,0,N/A,17/27,"114.7""","193.9""",N/R,57,4398 lbs.,"41.3""","37.2""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
5,16497269,22K,Tan,Black,4WDWD,2.0L engine,4 cylinders,180 horsepower@5000rpm,200 torque@1250rpm,11:1,Variable Timing,Turbo Gas,3.31,3.55,4,N/A,23/34,"110.6""","182.4""",71,56,3450 lbs.,"42.0""","40.3""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
6,16171407,52K,Black,Black,2WDWD,3.0L engine,6 cylinders,230 horsepower@6500rpm,200 torque@2750rpm,11:1,Dual Overhead Cam,Gas,3.35,3.46,4,N/A,17/26,"108.7""","181.9""",70,54,3825 lbs.,"42.0""","38.0""",4/4,9 cu. ft.,N/A,N/A,N/R,N/A,N/A
7,16238809,17K,Black,Black,4WDWD,2.0L engine,4 cylinders,240 horsepower@5000rpm,260 torque@1250rpm,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.55,4,N/A,22/32,"108.7""","176.5""",70,60,3726 lbs.,N/R,"41.3""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
8,16597476,31K,Black,Silver,2WDWD,2.4L engine,4 cylinders,180 horsepower@6700rpm,171 torque@4900rpm,11:1,Variable Timing DOHC,Gas,3.46,3.86,4,N/A,21/32,"105.7""","183.9""",71,58,3300 lbs.,"42.0""","38.3""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
9,16171342,52K,Tan,Brown,4WDWD,3.6L engine,6 cylinders,308 horsepower@6800rpm,265 torque@2400rpm,12:1,Variable Timing DOHC,Gas,3.70,3.37,4,N/A,16/23,"110.5""","190.3""",75,65,4442 lbs.,"41.2""","39.7""",5/5,30 cu. ft.,1000/2500 lbs.,1114 lbs.,5556 lbs.,N/A,N/A
10,16598151,42K,Gray,Black,2WDWD,3.6L engine,6 cylinders,305 horsepower@6800rpm,N/A,11.50,Variable Timing,Gas,3.70,3.37,4,N/A,18/28,111.7'',202.0'',72.9'',59.1'',4006 lbs.,42.1'',39.0'',5/5,18.0 cu. ft.,N/A,N/A,N/A,N/A,N/A
11,16250761,84K,Black,Black,2WDWD,3.6L engine,6 cylinders,304 horsepower@6800rpm,264 torque@5200rpm,12:1,Variable Timing DOHC,Gas,3.70,3.37,4,N/A,18/28,"111.7""","202.0""",72,59,4006 lbs.,"45.8""","40.1""",5/5,18 cu. ft.,N/A,N/A,N/R,N/A,N/A
