,stock_n,mileage,interior_color,exterior_color,drive_type,engine_size,num_cylinders,hp,torque,comp_ratio,cam_shaft,engine_type,bore,stroke,values_per_cylinder,fuel_cap,epa_mpg,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,tow_cap,pay_cap,gross,tire,trans
386,16238649,92K,Black,White,2WDWD,2.5L engine,6 cylinders,204 horsepower@6400rpm,185 torque@4800rpm,12:1,Dual Overhead Cam,Gas,3.27,3.03,4,17.10,21/29,"107.5""","180.1""",70,56,3435 lbs.,"43.9""","39.0""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
387,16568412,86K,Black,Silver,2WDWD,2.5L engine,6 cylinders,204 horsepower@6400rpm,185 torque@4800rpm,12:1,Dual Overhead Cam,Gas,3.27,3.03,4,N/A,21/29,"107.5""","180.3""",70,56,3435 lbs.,"43.9""","39.0""",5/5,13 cu. ft.,N/A,825 lbs.,N/R,N/A,N/A
388,16237439,11K,Tan,White,4WDWD,4.6L engine,8 cylinders,360 horsepower@6400rpm,347 torque@4100rpm,12:1,Variable Timing DOHC,Gas,3.70,3.27,4,N/A,16/23,"116.9""","200.0""",73,58,4651 lbs.,"43.7""","38.0""",5/5,18 cu. ft.,N/A,N/A,N/R,N/A,N/A
389,16450994,34K,Black,Black,4WDWD,2.0L engine,4 cylinders,235 horsepower@4800rpm,258 torque@1650rpm,10:1,Variable Timing DOHC,Turbo Gas,3.39,3.39,4,N/A,22/28,"104.7""","182.3""",73,64,4050 lbs.,"42.8""","38.2""",5/5,18 cu. ft.,1000/2000 lbs.,1150 lbs.,5200 lbs.,N/A,N/A
390,16450998,30K,Brown,White,4WDWD,3.5L engine,6 cylinders,270 horsepower@6200rpm,248 torque@4700rpm,11:1,Variable Timing DOHC,Gas,3.70,3.27,4,N/A,18/26,"107.9""","187.8""",74,66,4343 lbs.,"43.1""","39.1""",5/5,40 cu. ft.,2000/3500 lbs.,1307 lbs.,5650 lbs.,N/A,N/A
391,16327964,41K,Black,Gray,4WDWD,3.5L engine,6 cylinders,270 horsepower@6200rpm,248 torque@4700rpm,11:1,Variable Timing DOHC,Gas,3.70,3.27,4,N/A,18/24,"107.9""","187.8""",74,66,4343 lbs.,"43.1""","39.1""",5/5,40 cu. ft.,2000/3500 lbs.,1307 lbs.,5650 lbs.,N/A,N/A
392,16450967,29K,Black,Black,4WDWD,3.5L engine,6 cylinders,270 horsepower@6200rpm,248 torque@4700rpm,11:1,Variable Timing DOHC,Gas,3.70,3.27,4,N/A,18/24,"107.9""","187.8""",74,66,4343 lbs.,"43.1""","39.1""",5/5,40 cu. ft.,2000/3500 lbs.,1307 lbs.,5650 lbs.,N/A,N/A
393,16171648,36K,Black,White,4WDWD,2.3L engine,4 cylinders,285 horsepower@5500rpm,270 torque@3000rpm,9.3:1,Variable Timing DOHC,Turbo Gas,3.44,3.70,4,N/A,18/26,"105.9""","179.2""",73,65,3963 lbs.,"42.8""","39.6""",5/5,25 cu. ft.,1500/3500 lbs.,877 lbs.,4840 lbs.,N/A,N/A
394,16250508,7K,Black,White,4WDWD,2.5L engine,4 cylinders,187 horsepower@6000rpm,N/A,13.00,Variable Timing,Gas,3.50,3.94,4,N/A,23/29,106.3'',178.7'',72.4'',67.3'',3589 lbs.,41.0'',39.0'',5/5,30.9 cu. ft.,2000/2000 lbs.,948 lbs.,4537 lbs.,N/A,N/A
395,16250232,116K,Gray,White,2WDWD,2.5L engine,4 cylinders,161 horsepower@6000rpm,161 torque@3500rpm,9.7:1,Dual Overhead Cam,Gas,3.50,3.94,4,N/A,20/28,"108.3""","184.3""",73,64,3496 lbs.,"41.7""","39.7""",5/5,59 cu. ft.,1500 lbs.,N/A,N/R,N/A,N/A
396,16171235,90K,Black,Gray,2WDWD,2.0L engine,4 cylinders,144 horsepower@6500rpm,132 torque@4500rpm,10:1,Dual Overhead Cam,Gas,3.44,3.27,4,14.50,23/31,"103.9""","177.4""",69,57,2811 lbs.,"41.1""","39.1""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
397,16171623,39K,Black,White,2WDWD,2.0L engine,4 cylinders,155 horsepower@6000rpm,150 torque@4000rpm,13:1,Variable Timing DOHC,Gas,3.29,3.59,4,N/A,30/40,"106.3""","175.6""",70,57,2969 lbs.,"42.2""","38.6""",5/5,20 cu. ft.,N/A,N/A,N/R,N/A,N/A
398,16250798,17K,Black,Gray,2WDWD,2.0L engine,4 cylinders,155 horsepower@6000rpm,150 torque@4000rpm,13:1,Variable Timing,Gas,3.29,3.59,4,N/A,30/40,"106.3""","180.3""",70,57,2918 lbs.,"42.2""","38.6""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
399,16250832,23K,Black,Gray,2WDWD,2.0L engine,4 cylinders,155 horsepower@6000rpm,150 torque@4000rpm,13:1,Variable Timing DOHC,Gas,3.29,3.59,4,N/A,30/41,"106.3""","180.3""",70,57,2866 lbs.,"42.2""","38.6""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
400,16171673,2K,Black,Silver,2WDWD,1.5L engine,4 cylinders,130 horsepower@6600rpm,114 torque@4600rpm,12:1,Variable Timing,Gas,2.87,3.52,4,N/A,33/40,"99.6""","160.0""",67,60,2544 lbs.,"41.4""","39.5""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
401,16597477,36K,Black,Black,2WDWD,1.5L engine,4 cylinders,130 horsepower@6600rpm,114 torque@4600rpm,12:1,Variable Timing,Gas,2.87,3.52,4,N/A,33/40,"99.6""","160.0""",67,60,2544 lbs.,"41.4""","39.5""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
402,16568320,4K,Gray,White,4WDWD,1.8L engine,4 cylinders,141 horsepower@6500rpm,N/A,10.60,Variable Timing,Gas,3.19,3.44,4,N/A,27/31,102.8'',169.1'',69.8'',63.2'',3094 lbs.,41.2'',37.6'',5/5,23.2 cu. ft.,N/A,1072 lbs.,4166 lbs.,N/A,N/A
403,16238726,4K,Black,Red,4WDWD,1.8L engine,4 cylinders,141 horsepower@6500rpm,N/A,10.60,Variable Timing,Gas,3.19,3.44,4,N/A,27/31,102.8'',169.1'',69.8'',63.2'',3109 lbs.,41.2'',37.6'',5/5,23.2 cu. ft.,N/A,1057 lbs.,4166 lbs.,N/A,N/A
404,16568210,36K,Gray,Silver,4WDWD,3.5L engine,6 cylinders,280 horsepower@6000rpm,262 torque@4700rpm,12:1,Variable Timing,Gas,3.50,3.66,4,N/A,19/26,"111.0""","194.5""",78,69,4303 lbs.,"40.9""","39.5""",8/8,17 cu. ft.,1000/5000 lbs.,1539 lbs.,5842 lbs.,N/A,N/A
405,16568496,46K,Black,Black,2WDWD,1.6L engine,4 cylinders,138 horsepower@6300rpm,123 torque@4850rpm,11:1,Variable Timing DOHC,Gas,3.03,3.36,4,N/A,27/37,"101.2""","162.0""",66,57,2496 lbs.,"41.8""","39.9""",5/5,21 cu. ft.,N/A,N/A,N/R,N/A,N/A
406,16237866,2K,Tan,Tan,2WDWD,2.0L engine,4 cylinders,147 horsepower@6200rpm,N/A,12.50,Variable Timing,Gas,3.19,3.82,4,N/A,28/37,106.3'',179.9'',70.9'',56.5'',2818 lbs.,42.2'',38.8'',5/5,14.4 cu. ft.,N/A,N/A,N/A,N/A,N/A
407,16238095,47K,Gray,Black,4WDWD,2.4L engine,4 cylinders,175 horsepower@6000rpm,169 torque@3750rpm,11:1,Dual Overhead Cam,Gas,3.46,3.82,4,N/A,20/25,"106.3""","184.1""",74,67,3875 lbs.,"42.6""","40.2""",5/5,78 cu. ft.,2000 lbs.,1195 lbs.,5070 lbs.,N/A,6-Speed Manual
408,16594035,36K,Tan,White,2WDWD,1.6L engine,4 cylinders,177 horsepower@5500rpm,195 torque@1500rpm,11:1,Variable Timing DOHC,Turbo Gas,3.03,3.35,4,N/A,28/38,"110.4""","191.1""",73,58,3252 lbs.,"45.5""","40.4""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
409,16171366,90K,Tan,White,2WDWD,2.4L engine,4 cylinders,198 horsepower@6300rpm,184 torque@4250rpm,11:1,Dual Overhead Cam,Gas,3.46,3.82,4,N/A,24/35,"110.0""","189.8""",72,57,3316 lbs.,"45.5""","40.0""",5/5,16 cu. ft.,N/A,N/A,4301 lbs.,N/A,N/A
410,16568290,40K,Gray,Silver,2WDWD,2.4L engine,4 cylinders,185 horsepower@6000rpm,178 torque@4000rpm,11:1,Variable Timing DOHC,Gas,3.46,3.82,4,N/A,25/37,"110.4""","191.1""",73,58,3245 lbs.,"45.5""","40.4""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
411,16171533,49K,Black,Black,2WDWD,2.0L engine,4 cylinders,274 horsepower@6000rpm,269 torque@1650rpm,9.5:1,Variable Timing DOHC,Turbo Gas,3.39,3.39,4,N/A,21/32,"110.0""","189.8""",72,57,3338 lbs.,"45.5""","40.0""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
412,16238157,38K,Black,Silver,2WDWD,2.4L engine,4 cylinders,159 horsepower@6000rpm,154 torque@4500rpm,13:1,Dual Overhead Cam,Gas/Electric,3.46,3.82,4,N/A,36/40,"110.0""","189.8""",72,57,3457 lbs.,"45.5""","40.0""",5/5,11 cu. ft.,N/A,N/A,N/R,N/A,N/A
413,16568127,42K,Tan,White,4WDWD,2.4L engine,4 cylinders,182 horsepower@6000rpm,177 torque@4000rpm,11:1,Variable Timing DOHC,Gas,3.46,3.82,4,N/A,20/25,"103.9""","173.2""",71,66,3439 lbs.,"41.2""","39.4""",5/5,26 cu. ft.,1000/2000 lbs.,1169 lbs.,4608 lbs.,N/A,N/A
414,16250644,52K,Tan,Gray,2WDWD,3.7L engine,6 cylinders,328 horsepower@7000rpm,269 torque@5200rpm,11:1,Dual Overhead Cam,Gas,3.76,3.39,4,N/A,18/26,"112.2""","187.9""",N/R,57,3613 lbs.,"43.9""","40.5""",5/5,14 cu. ft.,N/A,N/A,4722 lbs.,N/A,N/A
415,16238838,35K,Black,Red,2WDWD,3.7L engine,6 cylinders,328 horsepower@7000rpm,N/A,N/A,Variable Timing,Gas,3.76,3.39,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
416,16171343,20K,Tan,Gold,2WDWD,2.4L engine,4 cylinders,184 horsepower@6250rpm,171 torque@4800rpm,10:1,Variable Timing OHC,Gas,3.46,3.82,4,N/A,22/31,"106.3""","182.0""",73,65,3811 lbs.,"41.1""","39.4""",5/5,30 cu. ft.,1000 lbs.,1239 lbs.,5050 lbs.,N/A,N/A
417,16568084,55K,Black,Silver,2WDWD,2.5L engine,4 cylinders,182 horsepower@6000rpm,180 torque@4000rpm,9.6:1,Variable Timing DOHC,Gas,3.50,3.94,4,N/A,27/38,"109.3""","191.5""",72,57,3187 lbs.,"45.0""","39.1""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
418,16171399,52K,Tan,White,2WDWD,2.5L engine,4 cylinders,182 horsepower@6000rpm,180 torque@4000rpm,9.6:1,Dual Overhead Cam,Gas,3.50,3.93,4,N/A,27/38,"109.3""","191.5""",N/R,57,3131 lbs.,"45.0""","40.0""",5/5,15 cu. ft.,1400 lbs.,N/A,N/R,N/A,N/A
419,16238763,15K,Black,Black,2WDWD,2.5L engine,4 cylinders,182 horsepower@6000rpm,180 torque@4000rpm,9.6:1,Variable Timing DOHC,Gas,3.50,3.94,4,N/A,27/38,"109.3""","191.5""",72,57,3206 lbs.,"45.0""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
420,16568055,25K,Black,Gray,2WDWD,2.5L engine,4 cylinders,182 horsepower@6000rpm,180 torque@4000rpm,9.6:1,Variable Timing DOHC,Gas,3.50,3.94,4,N/A,27/38,"109.3""","191.5""",72,57,3206 lbs.,"45.0""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
421,16238220,8K,Gray,Silver,4WDWD,4.0L engine,6 cylinders,261 horsepower@5600rpm,N/A,9.70,Variable Timing,Gas,3.76,3.62,4,N/A,15/21,125.9'',205.5'',72.8'',70.1'',4551 lbs.,42.4'',39.9'',5/5,N/A,1000/6100 lbs.,1032 lbs.,5600 lbs.,N/A,N/A
422,16250339,32K,Black,Silver,4WDWD,1.6L engine,4 cylinders,197 horsepower@6000rpm,184 torque@2000rpm,9.5:1,Variable Timing DOHC,Turbo Gas,3.14,3.19,4,N/A,25/30,"99.6""","163.8""",69,61,3168 lbs.,"42.1""","39.6""",5/5,11 cu. ft.,N/A,928 lbs.,4096 lbs.,N/A,N/A
423,16568323,13K,Black,Red,2WDWD,0 engine,0 cylinders,107 horsepower@0rpm,N/A,N/A,N/A,Electric,0,0,0,N/A,126/101,"106.3""","175.0""",69,61,3422 lbs.,"42.1""","41.2""",5/5,24 cu. ft.,N/A,N/A,N/R,N/A,N/A
424,16250394,51K,Tan,White,2WDWD,0 engine,0 cylinders,107 horsepower@0rpm,N/A,N/A,N/A,Electric,0,0,0,N/A,106/92,"106.3""","175.0""",N/R,61,3500 lbs.,"42.1""","41.2""",5/5,24 cu. ft.,N/A,N/A,N/R,N/A,N/A
425,16238541,26K,Gray,Black,2WDWD,0 engine,0 cylinders,107 horsepower@0rpm,N/A,N/A,N/A,Electric,0,0,0,N/A,126/101,"106.3""","175.0""",69,61,3277 lbs.,"42.1""","41.2""",5/5,24 cu. ft.,N/A,N/A,N/R,N/A,N/A
426,16568325,35K,Black,Black,2WDWD,0 engine,0 cylinders,107 horsepower@0rpm,N/A,N/A,N/A,Electric,0,0,0,N/A,126/101,"106.3""","175.0""",69,61,3277 lbs.,"42.1""","41.2""",5/5,24 cu. ft.,N/A,N/A,N/R,N/A,N/A
427,16238128,117K,Black,Black,4WDWD,3.5L engine,6 cylinders,265 horsepower@6000rpm,248 torque@4400rpm,10:1,Dual Overhead Cam,Gas,3.76,3.20,4,21.70,18/23,"111.2""","188.5""",74,68,4141 lbs.,"43.6""","40.1""",5/5,64 cu. ft.,3500 lbs.,1091 lbs.,N/R,N/A,N/A
428,16568054,24K,Black,Black,4WDWD,3.5L engine,6 cylinders,260 horsepower@6000rpm,240 torque@4400rpm,10:1,Variable Timing,Gas,3.76,3.20,4,N/A,21/28,"111.2""","192.4""",75,66,3971 lbs.,"40.5""","39.9""",5/5,40 cu. ft.,1500/1500 lbs.,1360 lbs.,5133 lbs.,N/A,N/A
429,16497595,27K,Tan,Black,2WDWD,3.5L engine,6 cylinders,260 horsepower@6000rpm,240 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.76,3.20,4,N/A,20/27,"118.1""","200.8""",77,71,4371 lbs.,"43.8""","42.1""",7/7,37 cu. ft.,1000/3500 lbs.,1447 lbs.,5818 lbs.,N/A,N/A
430,16568051,24K,Black,Green,4WDWD,2.5L engine,4 cylinders,170 horsepower@6000rpm,175 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.50,3.94,4,N/A,25/32,"106.5""","182.3""",72,67,3605 lbs.,"43.0""","41.6""",5/5,39 cu. ft.,1000/1000 lbs.,1073 lbs.,4678 lbs.,N/A,N/A
431,16238777,61K,Black,Silver,2WDWD,1.8L engine,4 cylinders,130 horsepower@6000rpm,128 torque@3600rpm,9.9:1,Variable Timing DOHC,Gas,3.14,3.55,4,N/A,30/39,"106.3""","182.1""",69,58,2837 lbs.,"42.5""","39.4""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
432,16568096,57K,Black,White,2WDWD,1.8L engine,4 cylinders,130 horsepower@6000rpm,128 torque@3600rpm,9.9:1,Variable Timing,Gas,3.14,3.55,4,N/A,29/39,"106.3""","182.1""",69,58,2847 lbs.,"42.5""","39.4""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
433,16568424,43K,Black,Silver,2WDWD,1.8L engine,4 cylinders,130 horsepower@6000rpm,128 torque@3600rpm,9.9:1,Dual Overhead Cam,Gas,3.14,3.54,4,N/A,30/39,"106.3""","182.1""",N/R,58,2837 lbs.,"42.5""","39.4""",5/5,15 cu. ft.,N/A,N/A,3950 lbs.,N/A,N/A
434,16250281,79K,Gray,White,2WDWD,1.8L engine,4 cylinders,122 horsepower@5200rpm,127 torque@4800rpm,9.9:1,Dual Overhead Cam,Gas,3.31,3.19,4,N/A,24/32,"102.4""","169.1""",66,60,2722 lbs.,"41.4""","40.6""",5/5,18 cu. ft.,N/A,N/A,3770 lbs.,N/A,N/A
435,16250411,80K,Black,White,2WDWD,1.6L engine,4 cylinders,109 horsepower@6000rpm,107 torque@4400rpm,9.8:1,Variable Timing DOHC,Gas,3.07,3.29,4,N/A,31/40,"102.4""","163.7""",66,60,2482 lbs.,"41.3""","40.8""",5/5,21 cu. ft.,N/A,N/A,N/R,N/A,N/A
436,16327969,35K,Black,Orange,2WDWD,2.0L engine,4 cylinders,200 horsepower@7000rpm,151 torque@6400rpm,13:1,Variable Timing DOHC,Gas,3.39,3.39,4,N/A,25/34,"101.2""","166.7""",69,50,2758 lbs.,"41.9""","37.1""",4/4,7 cu. ft.,N/A,N/A,N/R,N/A,N/A
437,16250638,18K,Black,Burgundy,2WDWD,2.4L engine,4 cylinders,161 horsepower@6000rpm,162 torque@4000rpm,9.8:1,Dual Overhead Cam,Gas,3.48,3.78,4,N/A,21/29,"106.3""","174.0""",69,55,2987 lbs.,"41.6""","37.6""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
438,16250752,49K,Gray,Gray,2WDWD,2.5L engine,4 cylinders,180 horsepower@6000rpm,173 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,23/31,"106.3""","176.6""",70,55,3124 lbs.,"41.8""","37.7""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
439,16568315,9K,Black,Blue,4WDWD,2.5L engine,4 cylinders,170 horsepower@5800rpm,N/A,10.00,Variable Timing,Gas,3.70,3.54,4,N/A,26/32,103.9'',180.9'',70.7'',68.2'',3366 lbs.,43.0'',40.0'',5/5,31.5 cu. ft.,1000/1500 lbs.,1114 lbs.,4480 lbs.,N/A,N/A
440,16238495,10K,Black,Silver,4WDWD,2.0L engine,4 cylinders,148 horsepower@6200rpm,145 torque@4200rpm,11:1,Variable Timing DOHC,Gas,3.31,3.54,4,N/A,28/37,"104.1""","180.5""",68,57,3032 lbs.,"43.5""","39.8""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
441,16451020,23K,Black,Blue,4WDWD,2.5L engine,4 cylinders,175 horsepower@5800rpm,174 torque@4000rpm,10:1,Variable Timing DOHC,Gas,3.70,3.54,4,N/A,26/36,"108.3""","188.8""",72,59,3384 lbs.,"42.9""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
442,16238743,55K,Tan,Green,4WDWD,2.5L engine,4 cylinders,170 horsepower@5600rpm,170 torque@4000rpm,10:1,Single Overhead Cam,Gas,0,0,4,N/A,22/29,"107.9""","188.2""",71,65,3510 lbs.,"43.0""","40.8""",5/5,71 cu. ft.,2700 lbs.,N/A,N/R,N/A,N/A
443,16250350,33K,Gray,Red,4WDWD,2.5L engine,4 cylinders,170 horsepower@5600rpm,170 torque@4000rpm,10:1,Single Overhead Cam,Gas,0,0,4,N/A,22/29,"107.9""","188.2""",71,65,3536 lbs.,"43.0""","40.8""",5/5,71 cu. ft.,2700 lbs.,N/A,N/R,N/A,N/A
444,16238438,78K,Black,Black,4WDWD,4.0L engine,6 cylinders,270 horsepower@5600rpm,278 torque@4400rpm,10:1,Dual Overhead Cam,Gas,3.70,3.74,4,N/A,17/21,"109.8""","189.9""",N/R,70,4675 lbs.,"41.7""","39.3""",5/7,90 cu. ft.,5000 lbs.,1625 lbs.,6300 lbs.,N/A,N/A
445,16450963,42K,Black,Black,2WDWD,3.5L engine,6 cylinders,268 horsepower@6200rpm,248 torque@4700rpm,11:1,Variable Timing DOHC,Gas,3.70,3.27,4,N/A,21/31,"111.0""","195.3""",72,57,3583 lbs.,"42.1""","37.6""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
446,16238622,23K,Gray,White,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Dual Overhead Cam,Gas,3.54,3.86,4,N/A,25/35,"109.3""","189.2""",N/R,57,3190 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
447,16568302,29K,Gray,White,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,N/A,10.40,Variable Timing,Gas,3.54,3.86,4,N/A,24/33,109.3'',190.9'',71.7'',57.9'',3240 lbs.,41.6'',38.8'',5/5,15.4 cu. ft.,N/A,N/A,N/A,N/A,N/A
448,16568304,28K,Gray,Silver,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,N/A,10.40,Variable Timing,Gas,3.54,3.86,4,N/A,24/33,109.3'',190.9'',71.7'',57.9'',3240 lbs.,41.6'',38.8'',5/5,15.4 cu. ft.,N/A,N/A,N/A,N/A,N/A
449,16171228,111K,Gray,Silver,2WDWD,3.5L engine,6 cylinders,268 horsepower@6200rpm,248 torque@4700rpm,11:1,Dual Overhead Cam,Gas,3.70,3.27,4,18.50,19/28,"109.3""","189.2""",71,57,3485 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,1000 lbs.,N/A,N/R,N/A,N/A
450,16238497,77K,Gray,White,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","189.2""",71,57,3240 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
451,16327897,16K,Black,Black,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","190.9""",71,57,3240 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
452,16327903,32K,Gray,White,2WDWD,2.5L engine,4 cylinders,178 horsepower@6000rpm,170 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,25/35,"109.3""","190.9""",71,57,3245 lbs.,"41.6""","38.8""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
453,16238357,57K,Black,Blue,2WDWD,1.8L engine,4 cylinders,132 horsepower@6000rpm,128 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.17,3.48,4,N/A,29/38,"106.3""","182.6""",69,57,2865 lbs.,"42.3""","38.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
454,16250694,8K,Black,Red,2WDWD,1.8L engine,4 cylinders,132 horsepower@6000rpm,N/A,10.00,Variable Timing,Gas,3.17,3.48,4,N/A,28/36,106.3'',183.1'',69.9'',57.3'',2865 lbs.,42.3'',38.3'',5/5,13.2 cu. ft.,N/A,N/A,N/A,N/A,N/A
455,16250629,46K,Gray,Silver,2WDWD,1.8L engine,4 cylinders,98 horsepower@5200rpm,105 torque@4000rpm,13:1,Dual Overhead Cam,Gas/Electric,3.17,3.48,4,N/A,51/48,"106.3""","175.6""",N/R,58,3042 lbs.,"42.5""","38.3""",5/5,22 cu. ft.,N/A,N/A,N/R,N/A,6-Speed Manual
456,16171437,21K,Gray,Blue,2WDWD,1.8L engine,4 cylinders,98 horsepower@5200rpm,105 torque@4000rpm,13:1,Dual Overhead Cam,Gas/Electric,3.17,3.48,4,N/A,51/48,"106.3""","176.4""",N/R,58,3042 lbs.,"42.5""","38.6""",5/5,22 cu. ft.,N/A,N/A,N/R,N/A,N/A
457,16250653,20K,Gray,Blue,2WDWD,1.8L engine,4 cylinders,98 horsepower@5200rpm,105 torque@4000rpm,13:1,Dual Overhead Cam,Gas/Electric,3.17,3.48,4,N/A,51/48,"106.3""","176.4""",N/R,58,3042 lbs.,"42.5""","38.6""",5/5,22 cu. ft.,N/A,N/A,N/R,N/A,8-Speed Automatic
458,16568212,38K,Black,Red,2WDWD,1.5L engine,4 cylinders,99 horsepower@4800rpm,82 torque@4000rpm,13:1,Variable Timing DOHC,Gas/Electric,2.95,3.34,4,N/A,53/46,"100.4""","157.3""",66,56,2500 lbs.,"41.7""","38.6""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
459,16250655,106K,Gray,Silver,4WDWD,2.5L engine,4 cylinders,176 horsepower@6000rpm,172 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,22/29,"104.7""","179.9""",72,67,3610 lbs.,"42.6""","38.9""",5/5,38 cu. ft.,600/1500 lbs.,990 lbs.,4600 lbs.,N/A,N/A
460,16450975,38K,Black,Black,4WDWD,2.5L engine,4 cylinders,176 horsepower@6000rpm,172 torque@4100rpm,10:1,Variable Timing DOHC,Gas,3.54,3.86,4,N/A,22/29,"104.7""","179.9""",72,67,3585 lbs.,"42.6""","38.9""",5/5,38 cu. ft.,600/1500 lbs.,900 lbs.,4600 lbs.,N/A,N/A
461,16250696,55K,Gray,Red,2WDWD,2.5L engine,4 cylinders,179 horsepower@6000rpm,172 torque@4000rpm,10:1,Dual Overhead Cam,Gas,3.54,3.86,4,N/A,22/28,"104.7""","181.9""",N/R,66,3360 lbs.,"41.8""","40.8""",5/7,73 cu. ft.,1500 lbs.,1070 lbs.,4430 lbs.,N/A,8-Speed Automatic
462,16327971,34K,Gray,Burgundy,4WDWD,5.7L engine,8 cylinders,381 horsepower@5600rpm,N/A,10.20,Variable Timing,Gas,3.70,4.02,4,N/A,13/17,122.0'',205.1'',79.9'',77.0'',5985 lbs.,42.5'',34.8'',8/7,18.9 cu. ft.,1000/7100 lbs.,1315 lbs.,7300 lbs.,N/A,N/A
463,16327972,27K,Gray,White,4WDWD,5.7L engine,8 cylinders,381 horsepower@5600rpm,N/A,10.20,Variable Timing,Gas,3.70,4.02,4,N/A,13/17,122.0'',205.1'',79.9'',77.0'',5985 lbs.,42.5'',34.8'',8/7,18.9 cu. ft.,1000/7100 lbs.,1315 lbs.,7300 lbs.,N/A,N/A
464,15915009,44K,Gray,Silver,2WD,3.5L engine,6 cylinders,266 horsepower@6200rpm,245 torque@4700rpm,11:1,Variable Timing,Gas,3.70,3.27,4,N/A,18/25,"119.3""","200.2""",78,70,4465 lbs.,"40.5""","39.1""",8/8,39 cu. ft.,1000/3500 lbs.,1290 lbs.,5995 lbs.,N/A,6-Speed Automatic
465,16171608,33K,Gray,Silver,2WDWD,2.7L engine,4 cylinders,159 horsepower@5200rpm,N/A,10.20,Variable Timing,Gas,3.74,3.74,4,N/A,19/23,127.4'',212.3'',74.4'',70.6'',4095 lbs.,42.9'',39.7'',5/5,N/A,1000/3500 lbs.,1505 lbs.,5600 lbs.,N/A,N/A
466,16328255,16K,Gray,White,4WDWD,4.6L engine,8 cylinders,310 horsepower@5600rpm,N/A,10.20,Variable Timing,Gas,3.70,3.28,4,N/A,14/18,145.7'',228.9'',79.9'',76.4'',5410 lbs.,42.5'',39.7'',6/6,N/A,1000/6500 lbs.,1400 lbs.,6900 lbs.,N/A,N/A
467,16327788,35K,Gray,Blue,2WDWD,1.5L engine,4 cylinders,106 horsepower@6000rpm,103 torque@4200rpm,11:1,Dual Overhead Cam,Gas,2.95,3.33,4,N/A,30/35,"98.8""","153.5""",N/R,59,2315 lbs.,"40.6""","39.3""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,5-Speed Manual
