,stock_n,year,brand,model,price
1048,15915277,2017,Jeep,Renegade Sport,19599.0
1049,16338869,2012,Jeep,Wrangler Sport,22998.0
1050,16338906,2014,Ford,Fusion Titanium,13998.0
1051,16339147,2014,Ford,Fusion Titanium,13599.0
1052,16450615,2015,Ford,Fusion Hybrid Titanium,18998.0
1053,16497371,2017,Ford,Mustang EcoBoost,20998.0
1054,16497374,2017,Ford,Mustang GT,27998.0
1055,16450871,2016,Ford,Transit 350 XLT,23998.0
1056,16339311,2014,GMC,Acadia SLT,24998.0
1057,16450863,2015,GMC,Sierra 1500 Denali,40998.0
1058,16451167,2015,GMC,Sierra 1500 SLT,37998.0
1059,16450867,2017,GMC,Terrain SLE,21998.0
1060,16385125,2017,GMC,Yukon SLT,13998.0
1061,16450641,2015,Lexus,ES 350,25998.0
1062,16450993,2015,Lexus,GS 350,25998.0
1063,16450953,2015,Lexus,IS 250,25998.0
1064,16450976,2015,Lexus,IS 250,27998.0
1065,16451005,2015,Lexus,IS 250,20998.0
1066,16496731,2016,Lexus,NX 200t,28998.0
1067,16451003,2015,Lexus,RX 350 F-SPORT,33998.0
1068,16451006,2015,Lexus,RX 350 F-SPORT,34998.0
1069,16338817,2010,Lexus,RX 350,19998.0
1070,16450650,2015,Lexus,RX 350,30998.0
1071,15914708,2016,Mazda,CX-3 Grand Touring,20998.0
1072,16451163,2017,Mazda,CX-9 Signature,36998.0
1073,16339244,2012,Mazda,Mazda3 I Grand Touring,13998.0
1074,16568206,2015,Mazda,Mazda6 I Grand Touring,18998.0
1075,16170816,2017,Mazda,Mazda6 I Touring,20998.0
1076,15237801,2014,Mercedes-Benz,B-Class electric drive,20599.0
1077,16005096,2013,Mercedes-Benz,C250,19998.0
1078,16338916,2011,Mercedes-Benz,C300 Sport,16599.0
1079,16339047,2016,Mercedes-Benz,C300,24998.0
1080,16451025,2018,Mitsubishi,Outlander GT,24998.0
1081,16450775,2016,Mitsubishi,Outlander Sport ES,17998.0
1082,16131047,2008,Nissan,350Z,16998.0
1083,16005276,2015,Nissan,Altima S,12998.0
1084,16498205,2015,Nissan,Altima S,14599.0
1085,16005130,2008,Nissan,Altima SL,10599.0
1086,16339316,2017,Nissan,Altima SL,22998.0
1087,16339205,2017,Nissan,Armada Platinum,46998.0
1088,16450696,2018,Nissan,Armada Platinum,52998.0
1089,16451179,2017,Nissan,Frontier S,17998.0
1090,16450596,2010,Nissan,Frontier SE,17998.0
1091,16238228,2016,Nissan,Maxima Platinum,26998.0
1092,16451053,2015,Nissan,Sentra S,12998.0
1093,16004521,2012,Nissan,Sentra SR,10998.0
1094,15908979,2015,Nissan,Sentra SV,12998.0
1095,16338790,2014,Nissan,Sentra SV,11998.0
1096,16338913,2014,Nissan,Sentra SV,11998.0
1097,15308608,2015,Nissan,Titan PRO-4X,30998.0
1098,16497102,2014,Nissan,Versa SV,11599.0
1099,16450756,2015,Nissan,Versa Note SV,11998.0
1100,16451140,2017,Jeep,Wrangler Sport,28998.0
1101,16338941,2017,Jeep,Wrangler Unlimited Sahara,33998.0
1102,16451077,2008,Jeep,Wrangler Unlimited Sahara,21998.0
1103,16338614,2014,Jeep,Wrangler Unlimited Sport,29998.0
1104,16451093,2015,Kia,Optima LX,14998.0
1105,16568209,2015,Kia,Optima LX,13998.0
1106,16450893,2016,Kia,Sorento Limited,28998.0
1107,16339005,2014,Kia,Soul,11998.0
1108,16339165,2014,Kia,Soul,10998.0
1109,16339266,2017,Kia,Sportage LX,20998.0
1110,16450796,2012,Kia,Sportage LX,13998.0
1111,16450641,2015,Lexus,ES 350,25998.0
1112,16450993,2015,Lexus,GS 350,25998.0
1113,16450953,2015,Lexus,IS 250,25998.0
1114,16450976,2015,Lexus,IS 250,16998.0
1115,16338858,2012,Toyota,Camry SE,13998.0
1116,16339122,2014,Toyota,Camry SE,17998.0
1117,16450955,2015,Toyota,Camry SE,16998.0
1118,16451060,2017,Toyota,Camry SE,16998.0
1119,16568179,2016,Toyota,Camry SE,16998.0
1120,16568434,2017,Toyota,Camry SE,17998.0
1121,15660603,2009,Toyota,Camry,10998.0
1122,16568224,2015,Toyota,Corolla LE,13998.0
1123,16450966,2016,Toyota,Corolla S,16998.0
1124,16450675,2015,Toyota,Corolla S Plus,16998.0
1125,16450970,2015,Toyota,Corolla S Plus,18998.0
1126,16450986,2015,Toyota,Corolla S Plus,15599.0
1127,16450889,2015,Toyota,Highlander Hybrid Limited,35998.0
1128,16339065,2013,Toyota,Prius Two,14998.0
1129,16450962,2015,Toyota,Prius Two,17998.0
1130,16450978,2015,Toyota,Prius c Two,15998.0
1131,16450969,2015,Toyota,RAV4 Limited,21599.0
1132,16450940,2017,Toyota,RAV4 Platinum,30998.0
1133,16451164,2013,Toyota,Sienna LE,16998.0
1134,16450942,2015,Toyota,Sienna XLE,28998.0
1135,15574461,2008,Toyota,Tacoma PreRunner,17599.0
1136,16005478,2014,Toyota,Tacoma PreRunner,23599.0
1137,16339294,2013,Toyota,Tacoma,18998.0
1138,16450568,2014,Volkswagen,Beetle 1.8T,13998.0
1139,16338668,2015,Volkswagen,CC Sport,15998.0
1140,16338777,2011,Volkswagen,CC Sport,12998.0
1141,16451016,2013,Volkswagen,Eos Executive,16998.0
1142,16004684,2015,Volkswagen,Jetta GLI SEL,18998.0
1143,16416589,2015,Volkswagen,Jetta S,12998.0
1144,16338982,2012,Volkswagen,Jetta SE,14599.0
1145,16450503,2013,Volkswagen,Jetta SE,12599.0
1146,16450802,2017,Volkswagen,Passat S,16998.0
1147,15573944,2014,Volkswagen,Passat Wolfsburg Edition,13998.0
1148,16338727,2013,Volkswagen,Touareg Sport,22998.0
1149,16327518,2016,Acura,ILX,18998.0
1150,15777922,2009,Saturn,Aura XR,8599.0
1151,16424760,2014,Scion,FR-S Monogram,18998.0
1152,16339280,2013,Scion,iQ,9998.0
1153,16339088,2009,Scion,XD,9998.0
1154,16450771,2014,Scion,XD,11998.0
1155,16171102,2016,Subaru,BRZ Premium,20599.0
1156,16339270,2015,Subaru,Forester 2.5i Touring,23998.0
1157,16339191,2008,Subaru,Impreza 2.5i,11998.0
1158,16451085,2014,Subaru,Legacy 2.5i Limited,16998.0
1159,16338952,2015,Subaru,Legacy 3.6R Limited,21998.0
1160,16450765,2015,Subaru,Outback Premium,21998.0
1161,16450960,2016,Toyota,Camry LE,16998.0
1162,16450981,2015,Toyota,Camry LE,16998.0
1163,16451007,2015,Toyota,Camry LE,17998.0
1164,15915635,2015,Toyota,Camry SE,16998.0
1165,16338858,2012,Toyota,Camry SE,14599.0
1166,16328039,2017,Chevrolet,Volt LT,23998.0
1167,16005359,2016,Chrysler,200 Limited,13998.0
1168,16327862,2010,Dodge,Avenger SXT,8998.0
1169,16250256,2014,Dodge,Challenger SXT,18599.0
1170,15429125,2015,Dodge,Charger SXT,19998.0
1171,16237864,2015,Dodge,Dart SXT,11998.0
1172,16328006,2014,Dodge,Grand Caravan SXT,16599.0
1173,16328071,2017,Dodge,Grand Caravan SXT,18599.0
1174,16498016,2016,Dodge,Grand Caravan SXT PLUS,21998.0
1175,16327632,2016,Dodge,Journey SE,18998.0
1176,16327792,2011,Dodge,Nitro SXT,15599.0
1177,16327966,2015,Dodge,Ram 1500 Bighorn,30998.0
1178,15817061,2014,Dodge,Ram 1500 Express,19998.0
1179,16327825,2014,Dodge,Ram 1500 Express,21998.0
1180,16327980,2017,Dodge,Ram 1500 Rebel,41998.0
1181,16328020,2016,Dodge,Ram 1500 Rebel,34998.0
1182,16117669,2012,Dodge,Ram 1500 SLT,18998.0
1183,16327573,2014,Dodge,Ram 1500 SLT,25998.0
1184,16005544,2011,Dodge,Ram 1500 ST,18998.0
1185,16237409,2015,Dodge,Ram 1500 Tradesman,16998.0
1186,16243883,2018,Dodge,Ram 2500 Laramie,51998.0
1187,16328131,2012,Dodge,RAM 3500 SLT,40998.0
1188,16328059,2013,Fiat,500 Abarth,15998.0
1189,16327912,2016,Ford,Escape SE,21998.0
1190,16327914,2016,Ford,Escape SE,18599.0
1191,16327922,2016,Ford,Escape SE,18998.0
1192,16327995,2015,Ford,Escape SE,18998.0
1193,16327997,2016,Ford,Escape SE,21998.0
1194,16324239,2016,Ford,Explorer Sport,36998.0
1195,16327859,2013,Ford,F150 STX,20599.0
1196,16327982,2016,Ford,F150 XL,25998.0
1197,16328233,2016,Ford,F150 XLT,35998.0
1198,16324382,2015,Ford,Fiesta S,10599.0
1199,16327931,2015,Ford,Fiesta S,10998.0
1200,16327629,2015,Acura,MDX,25998.0
1201,16057238,2013,Audi,Q7 Premium,25998.0
1202,15574470,2014,BMW,X1 XDrive28i,19998.0
1203,15720004,2015,BMW,X3 XDrive28i,22998.0
1204,16327738,2013,Buick,LaCrosse Leather,14599.0
1205,16450851,2012,Buick,LaCrosse Premium,15998.0
1206,16327612,2015,Buick,Verano,14998.0
1207,16170976,2016,Chevrolet,Camaro LT,20998.0
1208,16328299,2017,Chevrolet,Corvette Stingray Z51,55998.0
1209,16171173,2012,Chevrolet,Cruze ECO,10998.0
1210,16237767,2016,Chevrolet,Cruze LS,13998.0
1211,15428732,2016,Chevrolet,Impala LT,17998.0
1212,16327821,2012,Chevrolet,Malibu LT,10998.0
1213,16348447,2017,Chevrolet,Malibu LT,17998.0
1214,15915373,2014,Chevrolet,Silverado 1500 High Country,20998.0
1215,16130811,2015,Honda,Accord LX-S,16998.0
1216,16328125,2015,Honda,CR-Z,15998.0
1217,16327696,2015,Honda,Odyssey EX-L,27998.0
1218,16328049,2012,Honda,Odyssey EX-L,19998.0
1219,16170849,2016,Honda,Pilot EX-L,33998.0
1220,16327851,2017,Hyundai,Santa Fe Sport,18998.0
1221,16327725,2014,Hyundai,Sonata GLS,12599.0
1222,16450887,2011,Hyundai,Sonata GLS,10599.0
1223,16238350,2012,Hyundai,Sonata Limited,12998.0
1224,16328088,2017,Hyundai,Sonata,14599.0
1225,16324001,2015,Hyundai,Sonata Hybrid,15998.0
1226,16237873,2016,Hyundai,Tucson Limited,21998.0
1227,16238651,2017,Hyundai,Tucson SE Plus,23998.0
1228,16450786,2010,Hyundai,Veracruz Limited,14998.0
1229,16189950,2017,Infiniti,Q50 Sport,33998.0
1230,15777115,2014,Infiniti,QX60,25998.0
1231,16327847,2017,Jeep,Cherokee Overland,30998.0
1232,15915500,2015,Jeep,Grand Cherokee Summit,32998.0
1233,16328315,2015,Jeep,Renegade Latitude,19998.0
1234,15914187,2014,Jeep,Wrangler Sport,24998.0
1235,16237761,2016,Jeep,Wrangler Sport,24998.0
1236,15915160,2014,Jeep,Wrangler Unlimited Rubicon,34998.0
1237,16328040,2008,Jeep,Wrangler Unlimited Sahara,19998.0
1238,15915398,2015,Kia,Forte EX,14998.0
1239,16237508,2017,Kia,Forte LX,13998.0
1240,16327743,2017,Kia,Forte LX,13998.0
1241,16327706,2014,Kia,Optima LX,11998.0
1242,16130878,2015,Kia,Rio LX,9599.0
1243,16322940,2015,Kia,Sedona EX,21998.0
1244,16005035,2008,Kia,Sedona LX,9599.0
1245,16327748,2018,Kia,Sorento LX,23998.0
1246,16328096,2018,Kia,Sorento LX,24998.0
1247,16328104,2015,Kia,Soul,10998.0
1248,14360679,2014,Land,Rover Range Rover Evoque Pure Plus,29998.0
1249,15401551,2015,Land,Rover Range Rover Sport SE,49998.0
1250,16327934,2017,Ford,Focus S,13599.0
1251,15915482,2016,Ford,Fusion SE,13998.0
1252,16238223,2016,Ford,Fusion SE,14599.0
1253,16327948,2016,Ford,Fusion SE,15998.0
1254,16327991,2016,Ford,Fusion SE,16998.0
1255,16568110,2017,Ford,Fusion SE,17998.0
1256,16568069,2014,Ford,Fusion Titanium,14998.0
1257,16327938,2016,Ford,Fusion Hybrid SE,17998.0
1258,16327832,2010,Ford,Mustang GT,16998.0
1259,16004348,2012,Ford,Taurus SEL,10998.0
1260,16238265,2017,Ford,Transit 350 XLT,29998.0
1261,15915171,2009,GMC,Sierra 1500 SLE,21998.0
1262,16005129,2017,GMC,Sierra 1500 SLT,40998.0
1263,16328094,2018,GMC,Yukon XL 1500 SLT,54998.0
1264,15777010,2017,Honda,Accord EX,14599.0
1265,16328154,2012,Mitsubishi,Eclipse GS Sport,11998.0
1266,16327884,2009,Mitsubishi,Lancer GTS,10998.0
1267,16328065,2018,Nissan,Armada SL,39998.0
1268,16450536,2017,Nissan,Frontier S,17599.0
1269,15915426,2014,Nissan,Juke Nismo,17998.0
1270,15205580,2017,Nissan,Maxima S,20998.0
1271,16328076,2016,Nissan,Pathfinder SV,22998.0
1272,16328079,2018,Nissan,Rogue SL,25998.0
1273,15915432,2016,Nissan,Rogue SV,18998.0
1274,16328268,2017,Nissan,Rogue Sport S,21998.0
1275,16238257,2017,Nissan,Rogue Sport SV,21998.0
1276,16238258,2016,Nissan,Sentra S,12998.0
1277,16327987,2017,Nissan,Versa SV,12998.0
1278,16328085,2017,Nissan,Versa SV,12998.0
1279,16568053,2015,Nissan,Versa Note S,10998.0
1280,16327857,2015,Smart,Fortwo Pure,8599.0
1281,15915320,2017,Subaru,BRZ Limited,26998.0
1282,16328073,2018,Subaru,Forester 2.5i Premium,25998.0
1283,16328266,2018,Subaru,Forester 2.5i Premium,26998.0
1284,16004225,2014,Subaru,Legacy 2.5i,15599.0
1285,15660855,2011,Subaru,Outback 2.5i Limited,17998.0
1286,16328105,2014,Subaru,Outback 2.5i Limited,19998.0
1287,16250152,2017,Subaru,Outback 2.5i Premium,26998.0
1288,15660520,2015,Toyota,4Runner Limited,36998.0
1289,15915626,2015,Toyota,Avalon XLE,18998.0
1290,15908750,2016,Toyota,Camry LE,16998.0
1291,16170958,2016,Toyota,Camry LE,16599.0
1292,16328067,2017,Toyota,Camry LE,16998.0
1293,16328070,2017,Toyota,Camry SE,17998.0
1294,16327775,2014,Toyota,Camry SE Sport,14998.0
1295,16327849,2014,Toyota,Corolla LE,13998.0
1296,16439674,2015,Toyota,Corolla LE,13998.0
1297,16327401,2015,Toyota,Corolla S Plus,15998.0
1298,16328156,2013,Toyota,Prius Four,16599.0
1299,16328119,2011,Toyota,Prius Three,14998.0
