,price,year,mileage,drive_type,engine_size,num_cylinders,hp,comp_ratio,bore,stroke,values_per_cylinder,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,city_mpg,hw_mpg,luxury,black_interior,dark_exterior,light_exterior,prime_exterior,normal_engine,turbo_engine,alternate_engine
1371,13998.0,2016,28000,2,2.0,4,173,12.0,3.19,3.82,4.0,104.3,169.3,70.0,57.0,2904,42.0,40.1,5,23.0,24,32,0,1,1,0,0,1,0,0
1372,12599.0,2016,59000,2,2.0,4,173,12.0,3.19,3.82,4.0,104.3,169.3,70.0,57.0,2904,42.0,40.1,5,23.0,24,32,0,1,0,0,1,1,0,0
1373,11998.0,2016,52000,2,1.8,4,145,10.0,3.19,3.43,4.0,106.3,179.1,69.0,56.0,2773,43.6,40.0,5,15.0,27,36,0,0,0,0,1,1,0,0
1374,12599.0,2013,42000,2,1.8,4,148,10.0,3.19,3.43,4.0,106.3,178.7,69.0,56.0,2687,43.6,39.8,5,15.0,28,38,0,1,0,1,0,1,0,0
1375,15998.0,2018,12000,2,2.0,4,147,12.5,3.19,3.82,4.0,106.3,179.9,70.9,56.5,2811,42.2,38.8,5,14.4,29,38,0,1,0,1,0,1,0,0
1376,13998.0,2016,24000,2,1.8,4,145,10.0,3.19,3.43,4.0,106.3,179.1,69.0,56.0,2818,43.6,40.0,5,15.0,28,37,0,0,1,0,0,1,0,0
1377,15599.0,2016,16000,2,1.8,4,145,10.0,3.19,3.43,4.0,106.3,179.1,69.0,56.0,2818,43.6,40.0,5,15.0,28,37,0,0,0,1,0,1,0,0
1378,12998.0,2015,37000,2,1.8,4,145,10.0,3.19,3.43,4.0,106.3,179.1,69.0,56.0,2818,43.6,40.0,5,15.0,28,38,0,0,1,0,0,1,0,0
1379,19998.0,2013,42000,2,3.8,6,344,12.0,3.78,3.43,4.0,111.0,182.3,73.0,54.0,3397,44.1,39.2,4,10.0,16,25,0,0,0,1,0,1,0,0
1380,16998.0,2012,40000,2,2.0,4,210,9.4,3.39,3.39,4.0,111.0,182.3,73.0,54.0,3362,44.1,39.2,4,10.0,20,30,0,1,0,1,0,0,1,0
1381,33998.0,2017,14000,4,3.3,6,290,11.5,3.62,3.3,4.0,110.2,193.1,74.2,66.9,4057,41.3,39.9,6,13.5,17,22,0,1,1,0,0,1,0,0
1382,18998.0,2015,32000,2,2.4,4,190,11.0,3.46,3.82,4.0,106.3,184.6,74.0,66.0,3459,41.3,39.6,5,35.0,20,27,0,0,0,0,1,1,0,0
1383,19998.0,2017,33000,4,2.4,4,185,11.3,3.46,3.82,4.0,106.3,185.0,74.0,66.1,3616,41.3,39.6,5,35.4,20,26,0,0,1,0,0,1,0,0
1384,22998.0,2017,28000,2,2.4,4,185,11.3,3.46,3.82,4.0,106.3,185.0,74.0,66.1,3459,41.3,39.6,5,35.4,21,27,0,0,1,0,0,1,0,0
1385,17998.0,2017,37000,2,2.4,4,185,11.3,3.46,3.82,4.0,106.3,185.0,74.0,66.1,3459,41.3,39.6,5,35.4,21,27,0,0,0,0,1,1,0,0
1386,19599.0,2015,25000,2,2.4,4,185,11.0,3.46,3.82,4.0,110.4,191.1,73.0,58.0,3245,45.5,40.4,5,16.0,25,37,0,0,1,0,0,1,0,0
1387,14599.0,2017,40000,2,2.4,4,185,11.3,3.46,3.82,4.0,110.4,191.1,73.4,58.1,3250,45.5,40.4,5,16.3,25,36,0,0,0,1,0,1,0,0
1388,9599.0,2012,110000,2,1.6,4,138,11.0,3.03,3.36,4.0,104.3,166.1,70.0,55.0,2584,43.9,39.0,4,16.0,27,37,0,0,1,0,0,1,0,0
1389,16998.0,2011,76000,2,3.7,6,330,11.0,3.76,3.39,4.0,112.2,183.1,,54.0,3631,43.8,39.4,4,7.0,18,26,1,1,1,0,0,1,0,0
1390,18998.0,2013,54000,2,3.7,6,328,11.0,3.76,3.39,4.0,112.2,187.9,,57.0,3628,43.9,40.5,5,14.0,19,27,1,1,0,1,0,1,0,0
1391,29998.0,2018,20000,4,3.0,6,300,10.3,3.39,3.39,4.0,112.2,189.6,71.8,57.2,3888,44.5,39.5,5,13.5,19,27,1,0,1,0,0,0,1,0
1392,21998.0,2017,45000,2,3.0,6,300,10.3,3.39,3.39,4.0,112.2,188.3,71.8,56.8,3662,44.5,39.5,5,13.5,20,29,1,1,1,0,0,0,1,0
1393,24998.0,2017,36000,2,3.7,6,330,11.0,3.76,3.39,4.0,114.2,196.1,72.6,59.1,3867,44.4,39.1,5,14.9,18,25,1,1,1,0,0,1,0,0
1394,36998.0,2018,11000,4,3.5,6,295,11.0,3.76,3.2,4.0,114.2,200.1,77.2,68.6,4515,42.2,40.7,7,15.9,19,26,1,1,0,1,0,1,0,0
1395,30998.0,2017,32000,4,3.7,6,325,11.0,3.76,3.39,4.0,113.6,191.3,75.9,65.0,4321,44.7,39.3,5,24.8,16,22,1,1,1,0,0,1,0,0
1396,39998.0,2017,40000,4,5.6,8,400,10.8,3.86,3.62,4.0,121.1,208.9,79.9,75.8,5888,39.6,39.9,8,16.6,13,19,1,1,1,0,0,1,0,0
1397,40998.0,2016,29000,4,5.6,8,400,11.0,3.86,3.62,4.0,121.1,208.9,79.0,75.0,5888,39.6,39.9,8,17.0,14,19,1,1,0,0,1,1,0,0
1398,29998.0,2017,29000,2,3.0,6,340,10.5,3.33,3.5,4.0,116.5,195.0,78.2,57.4,3660,41.5,37.3,5,19.1,20,29,1,1,1,0,0,0,1,0
1399,17998.0,2014,32000,4,3.2,6,271,10.0,3.58,3.27,4.0,106.3,182.0,73.0,66.0,4106,41.1,39.4,5,30.0,19,27,0,1,0,0,1,1,0,0
1400,27998.0,2016,26000,4,3.2,6,271,11.0,3.58,3.27,4.0,106.3,182.0,73.0,66.0,4108,41.1,39.4,5,30.0,20,27,0,1,0,1,0,1,0,0
1401,15998.0,2016,26000,2,2.0,4,158,11.0,3.39,3.39,4.0,103.7,175.1,71.0,65.0,3171,40.6,40.7,5,23.0,22,26,0,1,0,1,0,1,0,0
1402,17998.0,2013,52000,2,3.6,6,290,10.0,3.78,3.27,4.0,114.8,189.9,,69.0,4470,40.3,40.0,5,68.0,17,23,0,0,0,1,0,0,0,1
1403,22998.0,2014,83000,4,5.7,8,360,10.0,3.92,3.58,2.0,114.8,189.8,76.0,69.0,4875,40.3,39.9,5,36.0,14,20,0,0,0,1,0,1,0,0
1404,29998.0,2015,56000,4,3.6,6,290,10.0,3.78,3.27,4.0,114.8,189.8,76.0,69.0,4955,40.3,39.9,5,36.0,17,24,0,1,0,1,0,0,0,1
1405,27998.0,2013,45000,4,5.7,8,360,10.0,3.92,3.58,0.0,114.8,189.9,,69.0,4850,40.3,40.0,5,68.0,13,20,0,1,0,1,0,1,0,0
1406,16599.0,2016,16000,2,2.0,4,158,11.0,3.39,3.39,4.0,103.7,173.8,69.0,65.0,3210,40.6,41.0,5,23.0,22,26,0,1,0,0,1,1,0,0
1407,13998.0,2014,47000,2,2.0,4,158,11.0,3.39,3.39,4.0,103.7,173.8,69.0,65.0,3136,40.6,41.0,5,23.0,22,27,0,1,0,0,1,1,0,0
1408,18998.0,2017,14000,4,2.4,4,180,9.8,3.46,3.82,4.0,101.2,166.6,74.2,66.5,3183,41.2,41.1,5,18.5,21,29,0,1,1,0,0,0,1,0
1409,24998.0,2016,36000,4,3.6,6,285,10.0,3.78,3.27,4.0,95.4,152.8,73.0,70.0,3879,41.0,41.3,4,13.0,17,21,0,1,0,1,0,1,0,0
1410,23998.0,2016,37000,4,3.6,6,285,10.0,3.78,3.27,4.0,95.4,152.8,73.0,70.0,3879,41.0,41.3,4,13.0,17,21,0,1,0,1,0,1,0,0
1411,24998.0,2016,31000,4,3.6,6,285,10.0,3.78,3.27,4.0,95.4,152.8,73.0,70.0,3879,41.0,41.3,4,13.0,17,21,0,1,0,1,0,1,0,0
1412,12998.0,2015,113000,2,2.4,4,192,11.0,3.46,3.82,4.0,110.0,190.7,72.0,57.0,3272,45.5,40.0,5,15.0,23,34,0,0,0,1,0,1,0,0
1413,16998.0,2018,10000,2,2.4,4,185,11.3,3.46,3.82,4.0,110.4,191.1,73.2,57.7,3219,45.5,39.8,5,15.9,24,34,0,0,0,0,1,1,0,0
1414,8998.0,2008,59000,2,1.6,4,110,10.0,3.01,3.43,4.0,98.4,166.9,66.0,57.0,2403,42.8,39.6,5,12.0,25,35,0,1,0,1,0,1,0,0
1415,23599.0,2018,11000,4,3.3,6,290,11.5,3.62,3.31,4.0,109.4,187.4,74.4,66.5,4101,44.1,39.5,7,11.3,18,25,0,1,1,0,0,1,0,0
1416,10998.0,2010,69000,2,2.0,4,142,10.0,3.23,3.68,0.0,100.4,161.6,70.0,63.0,2800,42.1,40.2,5,19.0,24,30,0,1,0,1,0,1,0,0
1417,15998.0,2017,7000,2,1.6,4,130,11.0,3.03,3.36,4.0,101.2,163.0,70.9,63.5,2942,40.9,39.6,5,24.2,25,30,0,1,1,0,0,1,0,0
1418,8998.0,2007,123000,4,2.7,6,173,10.0,0.0,0.0,4.0,103.5,171.3,70.0,66.0,3527,42.1,40.7,5,67.0,17,21,0,1,0,1,0,1,0,0
1419,15599.0,2016,42000,2,2.4,4,182,11.0,3.46,3.82,4.0,103.9,174.8,73.0,64.0,3280,41.4,39.1,5,26.0,21,28,0,0,1,0,0,1,0,0
1420,22998.0,2018,8000,4,2.4,4,181,11.3,3.46,3.82,4.0,105.1,176.4,73.0,64.8,3448,41.5,39.3,5,30.7,21,25,0,1,0,0,1,1,0,0
1421,27998.0,2017,38000,4,2.0,4,240,10.0,3.44,3.27,4.0,107.9,180.7,74.6,67.9,3845,42.0,40.2,7,34.6,20,25,1,1,1,0,0,0,1,0
1422,35998.0,2016,28000,4,2.0,4,240,10.0,3.44,3.27,4.0,104.8,171.5,77.0,64.0,3615,43.1,40.3,5,20.0,21,29,1,1,0,1,0,0,1,0
1423,26998.0,2015,39000,4,2.0,4,240,10.0,3.44,3.27,4.0,104.8,171.9,77.0,64.0,3615,43.1,40.3,5,20.0,21,30,1,1,1,0,0,0,1,0
1424,29998.0,2015,28000,4,2.0,4,240,10.0,3.44,3.27,4.0,104.8,171.9,77.0,64.0,3615,43.1,40.3,5,20.0,21,30,1,1,0,0,1,0,1,0
1425,46998.0,2015,32000,4,3.0,6,340,11.0,3.33,3.5,4.0,115.1,191.2,79.0,70.0,4727,42.2,39.4,7,28.0,17,22,1,1,1,0,0,0,1,0
1426,33998.0,2015,26000,4,3.5,6,270,11.0,3.7,3.27,4.0,107.9,187.8,74.0,66.0,4343,43.1,39.1,5,40.0,18,26,1,1,0,0,1,1,0,0
1427,16998.0,2010,113000,4,3.5,6,275,11.0,3.7,3.27,4.0,107.9,187.8,74.0,67.0,4510,43.1,39.1,5,80.0,18,24,1,1,1,0,0,1,0,0
1428,17599.0,2011,107000,4,3.5,6,275,11.0,3.7,3.27,4.0,107.9,187.8,,,4343,43.1,39.1,5,80.0,18,24,1,0,0,0,1,1,0,0
1429,20998.0,2016,17000,2,2.0,4,240,9.3,3.44,3.27,4.0,112.2,194.1,73.0,58.0,3687,44.3,37.9,5,15.0,22,33,1,1,1,0,0,0,1,0
1430,24998.0,2016,27000,2,2.0,4,188,12.0,3.44,3.27,4.0,112.2,194.1,73.0,58.0,3792,44.3,37.9,5,11.0,41,39,1,0,0,1,0,0,0,1
1431,13599.0,2014,46000,2,2.0,4,155,13.0,3.29,3.59,4.0,106.3,180.3,70.0,57.0,2950,42.2,38.6,5,12.0,30,41,0,1,0,1,0,1,0,0
1432,13998.0,2015,47000,2,2.0,4,155,13.0,3.29,3.59,4.0,106.3,180.3,70.0,57.0,2866,42.2,38.6,5,12.0,30,41,0,1,0,1,0,1,0,0
1433,11998.0,2012,37000,2,2.0,4,155,12.0,3.29,3.59,4.0,103.9,177.4,,57.0,2969,42.0,38.9,5,17.0,28,39,0,1,1,0,0,1,0,0
1434,19599.0,2016,44000,2,2.5,4,184,13.0,3.5,3.94,4.0,111.4,191.5,72.0,57.0,3232,42.2,37.4,5,15.0,26,37,0,1,0,1,0,1,0,0
1435,16998.0,2017,45000,2,2.5,4,184,13.0,3.5,3.94,4.0,111.4,191.5,72.4,57.1,3250,42.2,38.4,5,14.8,26,35,0,1,0,1,0,1,0,0
1436,19998.0,2015,24000,2,2.0,4,158,11.0,3.44,3.27,4.0,91.7,157.3,67.0,49.0,2619,43.1,37.0,2,5.0,21,28,0,1,0,1,0,1,0,0
1437,27998.0,2017,11000,2,2.0,4,155,13.0,3.29,3.59,4.0,90.9,154.1,68.3,49.0,2332,43.1,36.8,2,4.5,26,33,0,0,1,0,0,1,0,0
1438,23998.0,2015,46000,2,3.5,6,302,12.0,3.66,3.39,4.0,108.5,178.6,72.0,66.0,4068,41.4,39.0,5,17.0,19,26,1,1,0,1,0,1,0,0
1439,30998.0,2014,51000,4,3.0,6,240,16.0,3.27,3.62,4.0,114.8,189.1,75.0,70.0,5038,40.3,38.9,5,36.0,20,28,1,1,0,0,1,0,1,0
1440,14998.0,2013,49000,2,1.6,4,181,11.0,3.03,3.38,4.0,97.1,146.8,66.0,55.0,2668,41.7,38.8,4,6.0,26,35,1,1,0,1,0,0,1,0
1441,16998.0,2015,34000,2,1.6,4,121,11.0,3.03,3.38,4.0,102.2,161.7,70.0,61.0,2954,40.4,39.9,5,18.0,27,34,1,1,0,1,0,1,0,0
1442,10998.0,2017,29000,2,1.2,3,78,10.5,2.95,3.54,4.0,100.4,169.5,65.7,59.2,2172,41.7,39.1,5,12.3,35,42,0,1,0,0,1,1,0,0
1443,21998.0,2018,21000,4,2.4,4,166,10.5,3.46,3.82,4.0,105.1,184.8,71.3,67.3,3494,40.9,39.9,7,10.3,24,29,0,0,0,0,1,1,0,0
1444,15599.0,2017,27000,2,2.0,4,148,10.0,3.39,3.39,4.0,105.1,171.5,71.3,64.8,3109,41.6,39.4,5,21.7,24,30,0,1,0,1,0,1,0,0
1445,20998.0,2013,44000,2,3.7,6,332,11.0,3.76,3.39,4.0,100.4,167.2,,51.0,3309,42.9,38.2,2,7.0,19,26,0,1,1,0,0,1,0,0
1446,12998.0,2014,55000,2,2.5,4,182,9.6,3.5,3.94,4.0,109.3,191.5,72.0,57.0,3114,45.0,40.0,5,15.0,27,38,0,1,1,0,0,1,0,0
1447,13599.0,2015,58000,2,2.5,4,182,9.6,3.5,3.94,4.0,109.3,191.5,72.0,57.0,3191,45.0,40.0,5,15.0,27,38,0,1,0,1,0,1,0,0
1448,15998.0,2017,33000,2,2.5,4,179,10.3,3.5,3.94,4.0,109.3,191.9,72.0,57.8,3212,45.0,40.0,5,15.4,27,39,0,1,0,0,1,1,0,0
1449,35998.0,2018,27000,2,5.6,8,390,11.2,3.86,3.62,4.0,121.1,208.9,79.9,75.8,5456,41.9,40.9,8,16.5,14,19,0,1,0,0,1,1,0,0
1450,31998.0,2017,29000,4,5.6,8,390,11.2,3.86,3.62,4.0,123.2,207.7,79.3,78.0,5675,41.8,41.0,8,20.0,13,18,0,1,1,0,0,1,0,0
1451,35998.0,2018,32000,2,5.6,8,390,11.2,3.86,3.62,4.0,121.1,208.9,79.9,75.8,5267,41.9,40.9,8,16.5,14,19,0,1,0,1,0,1,0,0
1452,31998.0,2018,42000,4,5.6,8,390,11.2,3.86,3.62,4.0,121.1,208.9,79.9,75.8,5675,41.9,40.9,8,16.5,13,18,0,0,0,1,0,1,0,0
1453,26998.0,2016,5000,2,4.0,6,261,9.7,3.76,3.62,4.0,125.9,205.5,72.0,70.0,4279,42.4,40.0,5,,16,22,0,1,0,1,0,1,0,0
1454,26998.0,2017,22000,2,3.5,6,300,10.6,3.76,3.2,4.0,109.3,192.8,73.2,56.5,3593,45.0,38.9,5,14.3,21,30,0,1,1,0,0,1,0,0
1455,26998.0,2015,30000,2,3.5,6,260,10.0,3.76,3.2,4.0,111.2,192.4,75.0,66.0,4007,40.5,39.9,5,40.0,21,28,0,0,0,0,1,1,0,0
1456,19998.0,2015,25000,2,3.5,6,260,10.0,3.78,3.19,4.0,114.2,197.2,77.0,69.0,4168,42.3,41.1,7,16.0,20,27,0,1,1,0,0,1,0,0
1457,23998.0,2017,9000,2,3.5,6,284,10.3,3.78,3.19,4.0,114.2,198.5,77.2,70.2,4260,42.3,42.2,7,16.0,20,27,0,1,0,0,1,1,0,0
1458,23998.0,2017,8000,2,3.5,6,284,10.3,3.78,3.19,4.0,114.2,198.5,77.2,70.2,4260,42.3,42.2,7,16.0,20,27,0,1,0,0,1,1,0,0
1459,17998.0,2017,49000,4,2.5,4,170,10.0,3.5,3.94,4.0,106.5,184.5,72.4,66.6,3532,43.0,41.6,7,32.0,25,32,0,1,1,0,0,1,0,0
1460,18998.0,2017,13000,2,2.5,4,170,10.0,3.5,3.94,4.0,106.5,184.5,72.4,66.3,3393,43.0,41.6,7,32.0,26,33,0,1,1,0,0,1,0,0
1461,18998.0,2017,13000,2,2.5,4,170,10.0,3.5,3.94,4.0,106.5,184.5,72.4,66.3,3393,43.0,41.6,7,32.0,26,33,0,1,1,0,0,1,0,0
1462,15599.0,2017,3000,2,1.8,4,130,9.9,3.14,3.55,4.0,106.3,182.1,69.3,58.9,2857,42.5,39.4,5,15.1,29,37,0,1,0,1,0,1,0,0
1463,12998.0,2015,56000,2,1.8,4,130,9.9,3.14,3.55,4.0,106.3,182.1,69.0,58.0,2847,42.5,39.4,5,15.0,29,39,0,1,0,1,0,1,0,0
1464,10998.0,2015,42000,2,1.6,4,109,9.8,3.07,3.29,4.0,102.4,176.8,66.0,59.0,2363,41.8,39.8,5,15.0,27,36,0,1,0,1,0,1,0,0
1465,11998.0,2017,34000,2,1.6,4,109,9.8,3.07,3.29,4.0,102.4,175.4,66.7,59.6,2437,41.8,39.8,5,14.9,31,39,0,1,0,1,0,1,0,0
1466,11998.0,2017,34000,2,1.6,4,109,9.8,3.07,3.29,4.0,102.4,175.4,66.7,59.6,2437,41.8,39.8,5,14.9,31,39,0,1,0,0,1,1,0,0
1467,22998.0,2015,45000,4,2.0,4,250,11.0,3.39,3.39,4.0,103.9,180.9,70.0,68.0,3624,43.0,40.0,5,32.0,23,28,0,1,0,1,0,0,1,0
1468,23599.0,2015,29000,4,2.5,4,170,10.0,3.7,3.54,4.0,103.9,180.9,70.0,68.0,3624,43.0,40.0,5,32.0,24,32,0,0,0,1,0,1,0,0
1469,21599.0,2015,14000,4,2.0,4,148,11.0,3.31,3.54,4.0,104.1,174.0,68.0,59.0,3131,43.5,39.8,5,23.0,28,37,0,1,1,0,0,1,0,0
1470,25998.0,2018,15000,4,2.5,4,175,10.3,3.7,3.54,4.0,108.1,189.6,72.4,66.5,3593,42.9,40.8,5,35.5,25,32,0,1,1,0,0,1,0,0
1471,25998.0,2016,15000,4,2.5,4,175,10.0,3.7,3.54,4.0,108.1,189.6,72.0,66.0,3593,42.9,40.8,5,36.0,25,32,0,1,1,0,0,1,0,0
1472,15599.0,2007,75000,4,2.5,4,250,8.4,3.92,3.11,4.0,105.1,188.7,69.0,63.0,3415,44.1,38.7,5,65.0,17,24,0,1,1,0,0,0,1,0
1473,26998.0,2015,18000,4,2.5,4,175,10.0,3.7,3.54,4.0,108.1,189.6,72.0,66.0,3633,42.9,40.8,5,36.0,25,33,0,1,0,1,0,1,0,0
1474,32998.0,2016,24000,4,2.5,4,305,8.2,3.92,3.11,4.0,104.3,180.9,70.0,58.0,3444,43.3,37.2,5,12.0,17,23,0,1,0,1,0,0,1,0
1475,21998.0,2016,21000,4,2.0,4,148,11.0,3.31,3.54,4.0,103.7,175.2,70.0,63.0,3109,43.5,39.8,5,22.0,23,30,0,1,0,1,0,1,0,0
1476,27998.0,2011,60000,2,4.0,6,270,10.0,3.7,3.74,4.0,109.8,189.9,,70.0,4525,41.7,38.6,7,90.0,17,23,0,1,0,1,0,1,0,0
1477,18998.0,2017,11000,2,2.5,4,178,10.4,3.54,3.86,4.0,109.3,190.9,71.7,57.9,3240,41.6,38.8,5,15.4,24,33,0,0,0,1,0,1,0,0
1478,13998.0,2012,77000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,189.2,,57.0,3190,41.6,38.8,5,15.0,25,35,0,0,1,0,0,1,0,0
1479,20998.0,2018,21000,2,2.5,4,203,13.0,3.44,4.07,4.0,111.2,192.1,72.4,56.9,3296,42.1,38.3,5,15.1,28,39,0,1,1,0,0,1,0,0
1480,16998.0,2013,29000,2,2.5,4,178,10.0,3.54,3.86,4.0,109.3,189.2,,57.0,3245,41.6,37.9,5,15.0,25,35,0,0,0,0,1,1,0,0
1481,11599.0,2009,44000,2,1.8,4,132,10.0,3.16,3.48,4.0,102.4,178.7,69.0,57.0,2745,41.7,38.8,5,17.0,27,35,0,0,0,0,1,1,0,0
1482,14998.0,2015,22000,2,1.8,4,132,10.0,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2855,42.3,38.3,5,13.0,29,38,0,0,0,0,1,1,0,0
1483,19998.0,2008,106000,4,4.0,6,239,10.0,3.7,3.74,4.0,105.9,183.9,74.0,72.0,4295,41.9,41.3,5,67.0,16,20,0,1,0,1,0,1,0,0
1484,15998.0,2015,65000,2,1.8,4,134,13.0,3.17,3.48,4.0,106.3,176.4,68.0,58.0,3042,42.5,38.6,5,22.0,51,48,0,0,0,1,0,0,0,1
1485,13998.0,2013,76000,2,1.8,4,98,13.0,3.17,3.48,4.0,106.3,176.4,,58.0,3042,42.5,38.6,5,22.0,51,48,0,0,1,0,0,0,0,1
1486,34998.0,2016,21000,4,3.5,6,266,11.0,3.7,3.27,4.0,119.3,200.2,78.0,71.0,4705,40.5,39.1,7,39.0,16,23,0,0,0,0,1,1,0,0
1487,33998.0,2013,56000,4,5.7,8,381,10.0,3.7,4.02,4.0,145.7,228.7,,76.0,5645,42.5,40.2,5,,13,17,0,0,1,0,0,1,0,0
1488,18998.0,2017,7000,4,1.8,4,170,9.6,3.25,3.31,4.0,103.5,179.6,70.8,58.3,3358,41.2,38.6,5,30.4,22,30,0,1,0,1,0,0,1,0
1489,11599.0,2014,55000,2,1.8,4,170,9.6,3.25,3.31,4.0,104.4,182.2,70.0,57.0,3083,41.2,38.2,5,16.0,25,36,0,1,0,1,0,0,1,0
1490,17998.0,2017,29000,2,1.8,4,170,9.6,3.25,3.31,4.0,110.4,191.9,72.2,58.5,3263,42.4,38.3,5,15.9,23,34,0,1,0,1,0,0,1,0
1491,11998.0,2014,45000,2,2.5,4,170,9.6,3.25,3.31,4.0,110.4,191.6,72.0,58.0,3166,42.4,38.3,5,16.0,24,34,0,1,1,0,0,0,1,0
1492,27998.0,2014,29000,4,3.6,6,280,12.0,3.5,3.8,4.0,113.9,188.8,76.0,68.0,4711,41.4,39.6,5,32.0,17,23,0,1,0,1,0,1,0,0
1493,25998.0,2017,37000,2,2.0,4,240,10.8,3.25,3.67,4.0,109.2,182.8,74.4,67.4,3959,41.2,38.0,5,30.8,23,30,1,1,0,0,1,0,1,0
1494,21998.0,2016,17000,2,2.4,4,201,12.0,3.43,3.9,4.0,105.1,181.9,70.0,55.0,2978,42.3,38.0,5,12.0,25,35,1,0,0,1,0,1,0,0
1495,16998.0,2010,98000,4,3.7,6,300,11.0,3.54,3.78,4.0,108.3,191.6,78.0,68.0,4570,41.2,39.2,7,84.0,16,21,1,0,1,0,0,1,0,0
1496,24998.0,2015,44000,4,3.5,6,273,11.0,3.5,3.66,4.0,105.7,183.5,73.0,66.0,3852,42.0,38.7,5,26.0,19,27,1,0,0,1,0,1,0,0
1497,13998.0,2012,103000,2,3.5,6,280,11.0,3.5,3.66,4.0,109.3,194.0,83.0,57.0,3726,42.5,38.4,5,13.0,20,29,1,0,0,1,0,1,0,0
1498,20998.0,2015,31000,2,3.5,6,290,12.0,3.5,3.66,4.0,109.3,190.3,73.0,57.0,3726,42.6,37.2,5,13.0,21,34,1,1,1,0,0,1,0,0
1499,12998.0,2009,71000,2,2.4,4,201,11.0,3.42,3.89,4.0,106.4,186.1,72.0,56.0,3485,42.4,37.6,5,13.0,21,30,1,1,1,0,0,1,0,0
1500,16998.0,2014,60000,2,2.4,4,201,11.0,3.43,3.9,4.0,106.4,185.6,72.0,56.0,3470,42.4,37.6,5,14.0,22,31,1,0,1,0,0,1,0,0
1501,19998.0,2016,30000,2,1.8,4,170,9.6,3.25,3.31,4.0,103.8,175.4,70.0,55.0,3175,41.2,36.5,5,12.0,23,33,1,1,0,1,0,0,1,0
1502,21998.0,2015,39000,2,2.0,4,220,9.6,3.25,3.65,4.0,110.6,185.1,71.0,56.0,3516,41.3,38.0,5,12.0,24,32,1,0,0,1,0,0,1,0
1503,30998.0,2016,29000,4,2.0,4,220,9.6,3.25,3.65,4.0,108.3,182.1,73.0,54.0,3682,41.3,37.5,4,12.0,21,30,1,1,1,0,0,0,1,0
1504,28998.0,2015,34000,4,2.0,4,220,9.6,3.25,3.65,4.0,110.5,182.6,74.0,65.0,4079,41.0,39.4,5,29.0,20,28,1,1,1,0,0,0,1,0
1505,34998.0,2017,30000,4,2.0,4,220,9.6,3.25,3.65,4.0,110.5,182.6,74.7,65.2,4090,41.0,39.4,5,29.1,20,27,1,1,1,0,0,0,1,0
1506,36998.0,2015,27000,4,3.0,6,280,11.0,3.33,3.5,4.0,118.2,200.3,78.0,68.0,5192,41.3,40.0,7,11.0,16,22,1,1,0,1,0,0,1,0
1507,36998.0,2015,46000,4,3.0,6,333,11.0,3.33,3.5,4.0,118.2,200.3,78.0,68.0,5412,41.3,40.0,7,11.0,16,22,1,0,0,0,1,0,1,0
1508,30998.0,2015,30000,2,2.0,4,240,10.0,3.31,3.55,4.0,110.6,182.1,71.0,56.0,3410,42.0,40.3,5,17.0,22,34,1,1,0,0,1,0,1,0
1509,20998.0,2016,41000,2,2.0,4,240,10.0,3.31,3.55,4.0,110.6,182.4,71.0,56.0,3410,42.0,40.3,5,17.0,22,33,1,1,1,0,0,0,1,0
1510,19599.0,2015,32000,2,2.0,4,240,10.0,3.31,3.55,4.0,110.6,182.1,71.0,56.0,3410,42.0,40.3,5,17.0,22,34,1,0,0,0,1,0,1,0
1511,16998.0,2013,83000,2,2.0,4,240,10.0,3.3,3.5,4.0,110.6,182.5,71.0,56.0,3360,42.0,40.3,5,13.0,22,34,1,0,0,1,0,0,1,0
1512,17998.0,2015,86000,2,2.0,4,240,10.0,3.31,3.55,4.0,110.6,182.1,71.0,56.0,3410,42.0,40.3,5,17.0,22,34,1,0,0,1,0,0,1,0
1513,24599.0,2015,26000,2,2.0,4,240,10.0,3.31,3.55,4.0,110.6,182.6,71.0,54.0,3470,42.2,39.8,4,16.0,22,34,1,1,1,0,0,0,1,0
1514,20998.0,2013,25000,2,2.0,4,240,10.0,3.3,3.5,4.0,116.9,193.1,73.0,57.0,3814,41.4,40.5,5,14.0,24,34,1,1,1,0,0,0,1,0
1515,24599.0,2013,41000,2,3.0,6,300,10.0,3.3,3.5,4.0,116.9,193.1,73.0,57.0,4068,41.4,40.5,5,14.0,20,30,1,1,1,0,0,0,1,0
1516,18998.0,2015,21000,2,0.06,2,170,11.0,3.11,2.6,4.0,101.2,157.4,69.0,62.0,3064,,39.6,4,,41,37,1,0,1,0,0,0,0,1
1517,41998.0,2015,50000,2,3.0,6,425,10.0,3.31,3.53,4.0,110.7,183.9,73.0,52.0,4095,42.2,40.4,4,9.0,17,24,1,1,0,1,0,0,1,0
1518,23998.0,2014,40000,4,2.0,4,240,10.0,3.31,3.53,4.0,110.6,183.0,74.0,65.0,4112,39.9,40.7,5,28.0,21,28,1,0,0,0,1,0,1,0
1519,33998.0,2014,47000,4,3.0,6,302,10.0,3.31,3.53,4.0,115.5,193.2,76.0,69.0,4960,40.4,40.5,7,23.0,18,27,1,0,1,0,0,0,1,0
